cohort,target_id,target_name_raw,outer_fold_id,selection_rank,block_id,selected_feature_id,abs_spearman_train,block_member_scores_json,feature_name_raw,promotion_status
bcl,COMP-Y-SEA,SEA,HOLD_L,6,AIX-BLOCK-014,SFX019,0.2833808659579985,"{""SFX019"": 0.2833808659579985}",Global: l/d AVG,not_promoted
bcl,COMP-Y-SEA,SEA,HOLD_L,7,AIX-BLOCK-012,SFX017,0.2605721738784054,"{""SFX017"": 0.2605721738784054}",Node: Angle-Z (weighted with length)-AVG,not_promoted
bcl,COMP-Y-SEA,SEA,HOLD_L,8,AIX-BLOCK-010,SFX015,0.23705031546547456,"{""SFX015"": 0.23705031546547456}",Node: Length - AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,1,AIX-BLOCK-001,SFX004,0.6866046969641896,"{""SFX004"": 0.6866046969641896, ""SFX039"": 0.6866046969641896}",Actual VF,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,2,AIX-BLOCK-028,SFX034,0.5124636301909874,"{""SFX034"": 0.5124636301909874, ""SFX036"": 0.5124636301909874}",mean_radius_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,3,AIX-BLOCK-031,SFX038,0.5123050156886649,"{""SFX038"": 0.5123050156886649}",surface_to_solid_volume_1_per_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,4,AIX-BLOCK-030,SFX037,0.47724711768185285,"{""SFX037"": 0.47724711768185285}",surface_area_mm2,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,5,AIX-BLOCK-016,SFX021,0.43038982754005833,"{""SFX021"": 0.43038982754005833}",Node: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,6,AIX-BLOCK-014,SFX019,0.41800469894686754,"{""SFX019"": 0.41800469894686754}",Global: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,7,AIX-BLOCK-009,SFX014,0.1771892136078889,"{""SFX014"": 0.1771892136078889}",Global: Angle-Z (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_B,8,AIX-BLOCK-023,SFX028,0.16447100635938902,"{""SFX028"": 0.16447100635938902}",Global: Angle-Y (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,1,AIX-BLOCK-001,SFX004,0.6575727883538633,"{""SFX004"": 0.6575727883538633, ""SFX039"": 0.6575727883538633}",Actual VF,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,2,AIX-BLOCK-028,SFX034,0.5326847704367301,"{""SFX034"": 0.5326847704367301, ""SFX036"": 0.5326847704367301}",mean_radius_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,3,AIX-BLOCK-031,SFX038,0.5324468085106383,"{""SFX038"": 0.5324468085106383}",surface_to_solid_volume_1_per_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,4,AIX-BLOCK-016,SFX021,0.5044512877939529,"{""SFX021"": 0.5044512877939529}",Node: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,5,AIX-BLOCK-014,SFX019,0.4943309070548712,"{""SFX019"": 0.4943309070548712}",Global: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,6,AIX-BLOCK-030,SFX037,0.43934770436730125,"{""SFX037"": 0.43934770436730125}",surface_area_mm2,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,7,AIX-BLOCK-009,SFX014,0.30529154258499647,"{""SFX014"": 0.30529154258499647}",Global: Angle-Z (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_C,8,AIX-BLOCK-023,SFX028,0.3024490926517236,"{""SFX028"": 0.3024490926517236}",Global: Angle-Y (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,1,AIX-BLOCK-001,SFX004,0.7468887736582838,"{""SFX004"": 0.7468887736582838, ""SFX039"": 0.7468887736582838}",Actual VF,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,2,AIX-BLOCK-016,SFX021,0.6719600725952813,"{""SFX021"": 0.6719600725952813}",Node: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,3,AIX-BLOCK-014,SFX019,0.6529038112522687,"{""SFX019"": 0.6529038112522687}",Global: l/d AVG,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,4,AIX-BLOCK-028,SFX034,0.5915639027854519,"{""SFX034"": 0.5915639027854519, ""SFX036"": 0.5915639027854519}",mean_radius_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,5,AIX-BLOCK-031,SFX038,0.5915639027854519,"{""SFX038"": 0.5915639027854519}",surface_to_solid_volume_1_per_mm,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,6,AIX-BLOCK-009,SFX014,0.48528691884234454,"{""SFX014"": 0.48528691884234454}",Global: Angle-Z (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,7,AIX-BLOCK-019,SFX024,0.46697787996167817,"{""SFX024"": 0.46697787996167817}",Global: Angle-X (weighted with length)-STDEV,not_promoted
bcl,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,HOLD_L,8,AIX-BLOCK-023,SFX028,0.46697787996167817,"{""SFX028"": 0.46697787996167817}",Global: Angle-Y (weighted with length)-STDEV,not_promoted
