bank_version,model_id,model_family,candidate_id,value,finite,source_bank
XREG-v0.3-TECHNICAL,C11,C,LIT-X002::S2_x_r10p0_probability,0.14368184407552079,True,PRM082_existing
XREG-v0.3-TECHNICAL,C12,C,LIT-X002::S2_x_r10p0_probability,0.1218617757161458,True,PRM082_existing
XREG-v0.3-TECHNICAL,C13,C,LIT-X002::S2_x_r10p0_probability,0.1318206787109375,True,PRM082_existing
XREG-v0.3-TECHNICAL,C14,C,LIT-X002::S2_x_r10p0_probability,0.15282185872395829,True,PRM082_existing
XREG-v0.3-TECHNICAL,C2,C,LIT-X002::S2_x_r10p0_probability,0.1125895182291666,True,PRM082_existing
XREG-v0.3-TECHNICAL,C3,C,LIT-X002::S2_x_r10p0_probability,0.16748046875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C4,C,LIT-X002::S2_x_r10p0_probability,0.13458251953125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C5,C,LIT-X002::S2_x_r10p0_probability,0.134466807047526,True,PRM082_existing
XREG-v0.3-TECHNICAL,C6,C,LIT-X002::S2_x_r10p0_probability,0.1507364908854166,True,PRM082_existing
XREG-v0.3-TECHNICAL,C7,C,LIT-X002::S2_x_r10p0_probability,0.1187082926432291,True,PRM082_existing
XREG-v0.3-TECHNICAL,C8,C,LIT-X002::S2_x_r10p0_probability,0.1125742594401041,True,PRM082_existing
XREG-v0.3-TECHNICAL,C9,C,LIT-X002::S2_x_r10p0_probability,0.1041781107584635,True,PRM082_existing
XREG-v0.3-TECHNICAL,F1,F,LIT-X002::S2_x_r10p0_probability,0.10323333740234369,True,PRM082_existing
XREG-v0.3-TECHNICAL,F2,F,LIT-X002::S2_x_r10p0_probability,0.094437281290690095,True,PRM082_existing
XREG-v0.3-TECHNICAL,L1,L,LIT-X002::S2_x_r10p0_probability,0.1121826171875,True,PRM082_existing
XREG-v0.3-TECHNICAL,L10,L,LIT-X002::S2_x_r10p0_probability,0.2034759521484375,True,PRM082_existing
XREG-v0.3-TECHNICAL,L11,L,LIT-X002::S2_x_r10p0_probability,0.13348070780436189,True,PRM082_existing
XREG-v0.3-TECHNICAL,L12,L,LIT-X002::S2_x_r10p0_probability,0.089983622233072894,True,PRM082_existing
XREG-v0.3-TECHNICAL,L13,L,LIT-X002::S2_x_r10p0_probability,0.074216206868489495,True,PRM082_existing
XREG-v0.3-TECHNICAL,L14,L,LIT-X002::S2_x_r10p0_probability,0.077337900797526005,True,PRM082_existing
XREG-v0.3-TECHNICAL,L15,L,LIT-X002::S2_x_r10p0_probability,0.078008651733398396,True,PRM082_existing
XREG-v0.3-TECHNICAL,L16,L,LIT-X002::S2_x_r10p0_probability,0.080116907755533803,True,PRM082_existing
XREG-v0.3-TECHNICAL,L17,L,LIT-X002::S2_x_r10p0_probability,0.10573768615722649,True,PRM082_existing
XREG-v0.3-TECHNICAL,L18,L,LIT-X002::S2_x_r10p0_probability,0.1002171834309895,True,PRM082_existing
XREG-v0.3-TECHNICAL,L19,L,LIT-X002::S2_x_r10p0_probability,0.1362412770589192,True,PRM082_existing
XREG-v0.3-TECHNICAL,L2,L,LIT-X002::S2_x_r10p0_probability,0.079554239908854102,True,PRM082_existing
XREG-v0.3-TECHNICAL,L20,L,LIT-X002::S2_x_r10p0_probability,0.10354677836100259,True,PRM082_existing
XREG-v0.3-TECHNICAL,L3,L,LIT-X002::S2_x_r10p0_probability,0.1218363444010416,True,PRM082_existing
XREG-v0.3-TECHNICAL,L4,L,LIT-X002::S2_x_r10p0_probability,0.096591949462890597,True,PRM082_existing
XREG-v0.3-TECHNICAL,L5,L,LIT-X002::S2_x_r10p0_probability,0.082265218098958301,True,PRM082_existing
XREG-v0.3-TECHNICAL,L6,L,LIT-X002::S2_x_r10p0_probability,0.12892405192057291,True,PRM082_existing
XREG-v0.3-TECHNICAL,L7,L,LIT-X002::S2_x_r10p0_probability,0.1365000406901041,True,PRM082_existing
XREG-v0.3-TECHNICAL,L8,L,LIT-X002::S2_x_r10p0_probability,0.091617584228515597,True,PRM082_existing
XREG-v0.3-TECHNICAL,L9,L,LIT-X002::S2_x_r10p0_probability,0.124267578125,True,PRM082_existing
XREG-v0.3-TECHNICAL,T1,T,LIT-X002::S2_x_r10p0_probability,0.064886093139648396,True,PRM082_existing
XREG-v0.3-TECHNICAL,T10,T,LIT-X002::S2_x_r10p0_probability,0.22683842976888019,True,PRM082_existing
XREG-v0.3-TECHNICAL,T11,T,LIT-X002::S2_x_r10p0_probability,0.041725794474283803,True,PRM082_existing
XREG-v0.3-TECHNICAL,T12,T,LIT-X002::S2_x_r10p0_probability,0.0452880859375,True,PRM082_existing
XREG-v0.3-TECHNICAL,T13,T,LIT-X002::S2_x_r10p0_probability,0.082942962646484306,True,PRM082_existing
XREG-v0.3-TECHNICAL,T14,T,LIT-X002::S2_x_r10p0_probability,0.089928309122721303,True,PRM082_existing
XREG-v0.3-TECHNICAL,T15,T,LIT-X002::S2_x_r10p0_probability,0.054531733194986901,True,PRM082_existing
XREG-v0.3-TECHNICAL,T16,T,LIT-X002::S2_x_r10p0_probability,0.096895853678385394,True,PRM082_existing
XREG-v0.3-TECHNICAL,T17,T,LIT-X002::S2_x_r10p0_probability,0.086360295613606697,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X002::S2_x_r10p0_probability,0.15318806966145829,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X002::S2_x_r10p0_probability,0.172641118367513,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X002::S2_x_r10p0_probability,0.059486389160156201,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X002::S2_x_r10p0_probability,0.1220175425211588,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X002::S2_x_r10p0_probability,0.1220029195149739,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X002::S2_x_r10p0_probability,0.056131362915039,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X002::S2_x_r10p0_probability,0.074834187825520801,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X002::S2_x_r10p0_probability,0.074932098388671806,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X002::S2_x_r20p0_probability,0.129150390625,True,PRM082_existing
XREG-v0.3-TECHNICAL,B2,B,LIT-X002::S2_x_r20p0_probability,0.31640625,True,PRM082_existing
XREG-v0.3-TECHNICAL,B3,B,LIT-X002::S2_x_r20p0_probability,0.10906982421875,True,PRM082_existing
XREG-v0.3-TECHNICAL,B4,B,LIT-X002::S2_x_r20p0_probability,0.10791778564453119,True,PRM082_existing
XREG-v0.3-TECHNICAL,B5,B,LIT-X002::S2_x_r20p0_probability,0.08331298828125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C1,C,LIT-X002::S2_x_r20p0_probability,0.1068878173828125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C10,C,LIT-X002::S2_x_r20p0_probability,0.2422332763671875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C11,C,LIT-X002::S2_x_r20p0_probability,0.14434051513671869,True,PRM082_existing
XREG-v0.3-TECHNICAL,C12,C,LIT-X002::S2_x_r20p0_probability,0.11759185791015619,True,PRM082_existing
XREG-v0.3-TECHNICAL,C13,C,LIT-X002::S2_x_r20p0_probability,0.157257080078125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C14,C,LIT-X002::S2_x_r20p0_probability,0.165496826171875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C2,C,LIT-X002::S2_x_r20p0_probability,0.1153564453125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C3,C,LIT-X002::S2_x_r20p0_probability,0.196533203125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C4,C,LIT-X002::S2_x_r20p0_probability,0.139617919921875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C5,C,LIT-X002::S2_x_r20p0_probability,0.199737548828125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C6,C,LIT-X002::S2_x_r20p0_probability,0.1149139404296875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C7,C,LIT-X002::S2_x_r20p0_probability,0.1181488037109375,True,PRM082_existing
XREG-v0.3-TECHNICAL,C8,C,LIT-X002::S2_x_r20p0_probability,0.11052703857421869,True,PRM082_existing
XREG-v0.3-TECHNICAL,C9,C,LIT-X002::S2_x_r20p0_probability,0.14112472534179679,True,PRM082_existing
XREG-v0.3-TECHNICAL,F1,F,LIT-X002::S2_x_r20p0_probability,0.098579406738281194,True,PRM082_existing
XREG-v0.3-TECHNICAL,F2,F,LIT-X002::S2_x_r20p0_probability,0.085062026977538993,True,PRM082_existing
XREG-v0.3-TECHNICAL,L1,L,LIT-X002::S2_x_r20p0_probability,0.084564208984375,True,PRM082_existing
XREG-v0.3-TECHNICAL,L10,L,LIT-X002::S2_x_r20p0_probability,0.206512451171875,True,PRM082_existing
XREG-v0.3-TECHNICAL,L11,L,LIT-X002::S2_x_r20p0_probability,0.11945343017578119,True,PRM082_existing
XREG-v0.3-TECHNICAL,L12,L,LIT-X002::S2_x_r20p0_probability,0.1226530075073242,True,PRM082_existing
XREG-v0.3-TECHNICAL,L13,L,LIT-X002::S2_x_r20p0_probability,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,L14,L,LIT-X002::S2_x_r20p0_probability,0.070238113403320299,True,PRM082_existing
XREG-v0.3-TECHNICAL,L15,L,LIT-X002::S2_x_r20p0_probability,0.098727226257324205,True,PRM082_existing
XREG-v0.3-TECHNICAL,L16,L,LIT-X002::S2_x_r20p0_probability,0.070748329162597601,True,PRM082_existing
XREG-v0.3-TECHNICAL,L17,L,LIT-X002::S2_x_r20p0_probability,0.094258308410644503,True,PRM082_existing
XREG-v0.3-TECHNICAL,L18,L,LIT-X002::S2_x_r20p0_probability,0.10494899749755859,True,PRM082_existing
XREG-v0.3-TECHNICAL,L19,L,LIT-X002::S2_x_r20p0_probability,0.1416292190551757,True,PRM082_existing
XREG-v0.3-TECHNICAL,L2,L,LIT-X002::S2_x_r20p0_probability,0.0652618408203125,True,PRM082_existing
XREG-v0.3-TECHNICAL,L20,L,LIT-X002::S2_x_r20p0_probability,0.1008558273315429,True,PRM082_existing
XREG-v0.3-TECHNICAL,L3,L,LIT-X002::S2_x_r20p0_probability,0.12435150146484369,True,PRM082_existing
XREG-v0.3-TECHNICAL,L4,L,LIT-X002::S2_x_r20p0_probability,0.12268829345703119,True,PRM082_existing
XREG-v0.3-TECHNICAL,L5,L,LIT-X002::S2_x_r20p0_probability,0.1063079833984375,True,PRM082_existing
XREG-v0.3-TECHNICAL,L6,L,LIT-X002::S2_x_r20p0_probability,0.1270942687988281,True,PRM082_existing
XREG-v0.3-TECHNICAL,L7,L,LIT-X002::S2_x_r20p0_probability,0.14214706420898429,True,PRM082_existing
XREG-v0.3-TECHNICAL,L8,L,LIT-X002::S2_x_r20p0_probability,0.0774078369140625,True,PRM082_existing
XREG-v0.3-TECHNICAL,L9,L,LIT-X002::S2_x_r20p0_probability,0.19775390625,True,PRM082_existing
XREG-v0.3-TECHNICAL,T1,T,LIT-X002::S2_x_r20p0_probability,0.078020095825195299,True,PRM082_existing
XREG-v0.3-TECHNICAL,T10,T,LIT-X002::S2_x_r20p0_probability,0.31221103668212891,True,PRM082_existing
XREG-v0.3-TECHNICAL,T11,T,LIT-X002::S2_x_r20p0_probability,0.19884777069091791,True,PRM082_existing
XREG-v0.3-TECHNICAL,T12,T,LIT-X002::S2_x_r20p0_probability,0.10690212249755859,True,PRM082_existing
XREG-v0.3-TECHNICAL,T13,T,LIT-X002::S2_x_r20p0_probability,0.10234832763671869,True,PRM082_existing
XREG-v0.3-TECHNICAL,T14,T,LIT-X002::S2_x_r20p0_probability,0.141972541809082,True,PRM082_existing
XREG-v0.3-TECHNICAL,T15,T,LIT-X002::S2_x_r20p0_probability,0.077747344970703097,True,PRM082_existing
XREG-v0.3-TECHNICAL,T16,T,LIT-X002::S2_x_r20p0_probability,0.089150428771972601,True,PRM082_existing
XREG-v0.3-TECHNICAL,T17,T,LIT-X002::S2_x_r20p0_probability,0.054788589477539,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X002::S2_x_r20p0_probability,0.1176033020019531,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X002::S2_x_r20p0_probability,0.11699867248535149,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X002::S2_x_r20p0_probability,0.088932991027832003,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X002::S2_x_r20p0_probability,0.0424137115478515,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X002::S2_x_r20p0_probability,0.042459487915039,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X002::S2_x_r20p0_probability,0.29918670654296869,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X002::S2_x_r20p0_probability,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X002::S2_x_r20p0_probability,0,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X002::S2_x_r2p5_probability,0.14449869791666661,True,PRM082_existing
XREG-v0.3-TECHNICAL,B2,B,LIT-X002::S2_x_r2p5_probability,0.140625,True,PRM082_existing
XREG-v0.3-TECHNICAL,B3,B,LIT-X002::S2_x_r2p5_probability,0.1049967447916666,True,PRM082_existing
XREG-v0.3-TECHNICAL,B4,B,LIT-X002::S2_x_r2p5_probability,0.1309366861979166,True,PRM082_existing
XREG-v0.3-TECHNICAL,B5,B,LIT-X002::S2_x_r2p5_probability,0.0535725911458333,True,PRM082_existing
XREG-v0.3-TECHNICAL,C1,C,LIT-X002::S2_x_r2p5_probability,0.090962727864583301,True,PRM082_existing
XREG-v0.3-TECHNICAL,C10,C,LIT-X002::S2_x_r2p5_probability,0.1104248046875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C11,C,LIT-X002::S2_x_r2p5_probability,0.1533203125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C12,C,LIT-X002::S2_x_r2p5_probability,0.12829996744791661,True,PRM082_existing
XREG-v0.3-TECHNICAL,C13,C,LIT-X002::S2_x_r2p5_probability,0.13375651041666661,True,PRM082_existing
XREG-v0.3-TECHNICAL,C14,C,LIT-X002::S2_x_r2p5_probability,0.15322265625000001,True,PRM082_existing
XREG-v0.3-TECHNICAL,C2,C,LIT-X002::S2_x_r2p5_probability,0.11655273437499999,True,PRM082_existing
XREG-v0.3-TECHNICAL,C3,C,LIT-X002::S2_x_r2p5_probability,0.16953124999999999,True,PRM082_existing
XREG-v0.3-TECHNICAL,C4,C,LIT-X002::S2_x_r2p5_probability,0.143798828125,True,PRM082_existing
XREG-v0.3-TECHNICAL,C5,C,LIT-X002::S2_x_r2p5_probability,0.14188842773437499,True,PRM082_existing
XREG-v0.3-TECHNICAL,C6,C,LIT-X002::S2_x_r2p5_probability,0.13682454427083329,True,PRM082_existing
XREG-v0.3-TECHNICAL,C7,C,LIT-X002::S2_x_r2p5_probability,0.12060953776041659,True,PRM082_existing
XREG-v0.3-TECHNICAL,C8,C,LIT-X002::S2_x_r2p5_probability,0.1069051106770833,True,PRM082_existing
XREG-v0.3-TECHNICAL,C9,C,LIT-X002::S2_x_r2p5_probability,0.1096506754557291,True,PRM082_existing
XREG-v0.3-TECHNICAL,F1,F,LIT-X002::S2_x_r2p5_probability,0.1019775390625,True,PRM082_existing
XREG-v0.3-TECHNICAL,F2,F,LIT-X002::S2_x_r2p5_probability,0.088869730631510394,True,PRM082_existing
XREG-v0.3-TECHNICAL,L1,L,LIT-X002::S2_x_r2p5_probability,0.094677734375000003,True,PRM082_existing
XREG-v0.3-TECHNICAL,L10,L,LIT-X002::S2_x_r2p5_probability,0.20443522135416661,True,PRM082_existing
XREG-v0.3-TECHNICAL,L11,L,LIT-X002::S2_x_r2p5_probability,0.14491017659505209,True,PRM082_existing
XREG-v0.3-TECHNICAL,L12,L,LIT-X002::S2_x_r2p5_probability,0.099388631184895798,True,PRM082_existing
XREG-v0.3-TECHNICAL,L13,L,LIT-X002::S2_x_r2p5_probability,0.027016194661458302,True,PRM082_existing
XREG-v0.3-TECHNICAL,L14,L,LIT-X002::S2_x_r2p5_probability,0.076179504394531194,True,PRM082_existing
XREG-v0.3-TECHNICAL,L15,L,LIT-X002::S2_x_r2p5_probability,0.076792907714843706,True,PRM082_existing
XREG-v0.3-TECHNICAL,L16,L,LIT-X002::S2_x_r2p5_probability,0.0877700805664062,True,PRM082_existing
XREG-v0.3-TECHNICAL,L17,L,LIT-X002::S2_x_r2p5_probability,0.091630045572916596,True,PRM082_existing
XREG-v0.3-TECHNICAL,L18,L,LIT-X002::S2_x_r2p5_probability,0.10204620361328121,True,PRM082_existing
XREG-v0.3-TECHNICAL,L19,L,LIT-X002::S2_x_r2p5_probability,0.13390045166015621,True,PRM082_existing
XREG-v0.3-TECHNICAL,L2,L,LIT-X002::S2_x_r2p5_probability,0.067614746093749997,True,PRM082_existing
XREG-v0.3-TECHNICAL,L20,L,LIT-X002::S2_x_r2p5_probability,0.1038228352864583,True,PRM082_existing
XREG-v0.3-TECHNICAL,L3,L,LIT-X002::S2_x_r2p5_probability,0.12242431640625,True,PRM082_existing
XREG-v0.3-TECHNICAL,L4,L,LIT-X002::S2_x_r2p5_probability,0.10049336751302081,True,PRM082_existing
XREG-v0.3-TECHNICAL,L5,L,LIT-X002::S2_x_r2p5_probability,0.080721028645833304,True,PRM082_existing
XREG-v0.3-TECHNICAL,L6,L,LIT-X002::S2_x_r2p5_probability,0.1276713053385416,True,PRM082_existing
XREG-v0.3-TECHNICAL,L7,L,LIT-X002::S2_x_r2p5_probability,0.14427490234375001,True,PRM082_existing
XREG-v0.3-TECHNICAL,L8,L,LIT-X002::S2_x_r2p5_probability,0.080189005533854094,True,PRM082_existing
XREG-v0.3-TECHNICAL,L9,L,LIT-X002::S2_x_r2p5_probability,0.13515625000000001,True,PRM082_existing
XREG-v0.3-TECHNICAL,T1,T,LIT-X002::S2_x_r2p5_probability,0.060925292968750003,True,PRM082_existing
XREG-v0.3-TECHNICAL,T10,T,LIT-X002::S2_x_r2p5_probability,0.21590372721354159,True,PRM082_existing
XREG-v0.3-TECHNICAL,T11,T,LIT-X002::S2_x_r2p5_probability,0.073435974121093706,True,PRM082_existing
XREG-v0.3-TECHNICAL,T12,T,LIT-X002::S2_x_r2p5_probability,0.040686035156250001,True,PRM082_existing
XREG-v0.3-TECHNICAL,T13,T,LIT-X002::S2_x_r2p5_probability,0.082004801432291594,True,PRM082_existing
XREG-v0.3-TECHNICAL,T14,T,LIT-X002::S2_x_r2p5_probability,0.087999471028645804,True,PRM082_existing
XREG-v0.3-TECHNICAL,T15,T,LIT-X002::S2_x_r2p5_probability,0.038575236002604103,True,PRM082_existing
XREG-v0.3-TECHNICAL,T16,T,LIT-X002::S2_x_r2p5_probability,0.090723673502604102,True,PRM082_existing
XREG-v0.3-TECHNICAL,T17,T,LIT-X002::S2_x_r2p5_probability,0.068240356445312497,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X002::S2_x_r2p5_probability,0.1358113606770833,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X002::S2_x_r2p5_probability,0.1492411295572916,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X002::S2_x_r2p5_probability,0.056489054361979103,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X002::S2_x_r2p5_probability,0.085978190104166602,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X002::S2_x_r2p5_probability,0.085986836751302004,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X002::S2_x_r2p5_probability,0.061459350585937503,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X002::S2_x_r2p5_probability,0.026754252115885401,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X002::S2_x_r2p5_probability,0.026828002929687501,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X002::S2_x_r5p0_probability,0.129150390625,True,PRM082_existing
XREG-v0.3-TECHNICAL,B2,B,LIT-X002::S2_x_r5p0_probability,0.19921875,True,PRM082_existing
XREG-v0.3-TECHNICAL,B3,B,LIT-X002::S2_x_r5p0_probability,0.1122523716517857,True,PRM082_existing
XREG-v0.3-TECHNICAL,B4,B,LIT-X002::S2_x_r5p0_probability,0.125732421875,True,PRM082_existing
XREG-v0.3-TECHNICAL,B5,B,LIT-X002::S2_x_r5p0_probability,0.061959402901785698,True,PRM082_existing
XREG-v0.3-TECHNICAL,C1,C,LIT-X002::S2_x_r5p0_probability,0.096906389508928506,True,PRM082_existing
XREG-v0.3-TECHNICAL,C10,C,LIT-X002::S2_x_r5p0_probability,0.13690185546875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C11,C,LIT-X002::S2_x_r5p0_probability,0.15872628348214279,True,PRM082_existing
XREG-v0.3-TECHNICAL,C12,C,LIT-X002::S2_x_r5p0_probability,0.13270350864955349,True,PRM082_existing
XREG-v0.3-TECHNICAL,C13,C,LIT-X002::S2_x_r5p0_probability,0.1317138671875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C14,C,LIT-X002::S2_x_r5p0_probability,0.14059884207589279,True,PRM082_existing
XREG-v0.3-TECHNICAL,C2,C,LIT-X002::S2_x_r5p0_probability,0.11325509207589279,True,PRM082_existing
XREG-v0.3-TECHNICAL,C3,C,LIT-X002::S2_x_r5p0_probability,0.1569475446428571,True,PRM082_existing
XREG-v0.3-TECHNICAL,C4,C,LIT-X002::S2_x_r5p0_probability,0.14988490513392849,True,PRM082_existing
XREG-v0.3-TECHNICAL,C5,C,LIT-X002::S2_x_r5p0_probability,0.157867431640625,True,PRM082_existing
XREG-v0.3-TECHNICAL,C6,C,LIT-X002::S2_x_r5p0_probability,0.1371111188616071,True,PRM082_existing
XREG-v0.3-TECHNICAL,C7,C,LIT-X002::S2_x_r5p0_probability,0.11883544921875,True,PRM082_existing
XREG-v0.3-TECHNICAL,C8,C,LIT-X002::S2_x_r5p0_probability,0.11048671177455351,True,PRM082_existing
XREG-v0.3-TECHNICAL,C9,C,LIT-X002::S2_x_r5p0_probability,0.1205193655831473,True,PRM082_existing
XREG-v0.3-TECHNICAL,F1,F,LIT-X002::S2_x_r5p0_probability,0.097898210797991006,True,PRM082_existing
XREG-v0.3-TECHNICAL,F2,F,LIT-X002::S2_x_r5p0_probability,0.0968475341796875,True,PRM082_existing
XREG-v0.3-TECHNICAL,L1,L,LIT-X002::S2_x_r5p0_probability,0.089516775948660698,True,PRM082_existing
XREG-v0.3-TECHNICAL,L10,L,LIT-X002::S2_x_r5p0_probability,0.20892769949776779,True,PRM082_existing
XREG-v0.3-TECHNICAL,L11,L,LIT-X002::S2_x_r5p0_probability,0.1522799900599888,True,PRM082_existing
XREG-v0.3-TECHNICAL,L12,L,LIT-X002::S2_x_r5p0_probability,0.12110355922154011,True,PRM082_existing
XREG-v0.3-TECHNICAL,L13,L,LIT-X002::S2_x_r5p0_probability,0.00048392159598209999,True,PRM082_existing
XREG-v0.3-TECHNICAL,L14,L,LIT-X002::S2_x_r5p0_probability,0.076047624860491006,True,PRM082_existing
XREG-v0.3-TECHNICAL,L15,L,LIT-X002::S2_x_r5p0_probability,0.087650299072265597,True,PRM082_existing
XREG-v0.3-TECHNICAL,L16,L,LIT-X002::S2_x_r5p0_probability,0.076218196323939696,True,PRM082_existing
XREG-v0.3-TECHNICAL,L17,L,LIT-X002::S2_x_r5p0_probability,0.11161422729492181,True,PRM082_existing
XREG-v0.3-TECHNICAL,L18,L,LIT-X002::S2_x_r5p0_probability,0.11448124476841511,True,PRM082_existing
XREG-v0.3-TECHNICAL,L19,L,LIT-X002::S2_x_r5p0_probability,0.14695521763392849,True,PRM082_existing
XREG-v0.3-TECHNICAL,L2,L,LIT-X002::S2_x_r5p0_probability,0.069771902901785698,True,PRM082_existing
XREG-v0.3-TECHNICAL,L20,L,LIT-X002::S2_x_r5p0_probability,0.097076960972377196,True,PRM082_existing
XREG-v0.3-TECHNICAL,L3,L,LIT-X002::S2_x_r5p0_probability,0.11926705496651779,True,PRM082_existing
XREG-v0.3-TECHNICAL,L4,L,LIT-X002::S2_x_r5p0_probability,0.1088720049176897,True,PRM082_existing
XREG-v0.3-TECHNICAL,L5,L,LIT-X002::S2_x_r5p0_probability,0.082933698381696397,True,PRM082_existing
XREG-v0.3-TECHNICAL,L6,L,LIT-X002::S2_x_r5p0_probability,0.13072640555245529,True,PRM082_existing
XREG-v0.3-TECHNICAL,L7,L,LIT-X002::S2_x_r5p0_probability,0.1463732038225446,True,PRM082_existing
XREG-v0.3-TECHNICAL,L8,L,LIT-X002::S2_x_r5p0_probability,0.074854169573102605,True,PRM082_existing
XREG-v0.3-TECHNICAL,L9,L,LIT-X002::S2_x_r5p0_probability,0.15799386160714279,True,PRM082_existing
XREG-v0.3-TECHNICAL,T1,T,LIT-X002::S2_x_r5p0_probability,0.068589346749441907,True,PRM082_existing
XREG-v0.3-TECHNICAL,T10,T,LIT-X002::S2_x_r5p0_probability,0.2491580418178013,True,PRM082_existing
XREG-v0.3-TECHNICAL,T11,T,LIT-X002::S2_x_r5p0_probability,0.1235918317522321,True,PRM082_existing
XREG-v0.3-TECHNICAL,T12,T,LIT-X002::S2_x_r5p0_probability,0.056387220110212001,True,PRM082_existing
XREG-v0.3-TECHNICAL,T13,T,LIT-X002::S2_x_r5p0_probability,0.083528791155133897,True,PRM082_existing
XREG-v0.3-TECHNICAL,T14,T,LIT-X002::S2_x_r5p0_probability,0.097205025809151704,True,PRM082_existing
XREG-v0.3-TECHNICAL,T15,T,LIT-X002::S2_x_r5p0_probability,0.052022116524832497,True,PRM082_existing
XREG-v0.3-TECHNICAL,T16,T,LIT-X002::S2_x_r5p0_probability,0.090499332972935206,True,PRM082_existing
XREG-v0.3-TECHNICAL,T17,T,LIT-X002::S2_x_r5p0_probability,0.060744149344308003,True,PRM082_existing
XREG-v0.3-TECHNICAL,T2,T,LIT-X002::S2_x_r5p0_probability,0.137115478515625,True,PRM082_existing
XREG-v0.3-TECHNICAL,T3,T,LIT-X002::S2_x_r5p0_probability,0.12579345703125,True,PRM082_existing
XREG-v0.3-TECHNICAL,T4,T,LIT-X002::S2_x_r5p0_probability,0.060787200927734299,True,PRM082_existing
XREG-v0.3-TECHNICAL,T5,T,LIT-X002::S2_x_r5p0_probability,0.060100555419921799,True,PRM082_existing
XREG-v0.3-TECHNICAL,T6,T,LIT-X002::S2_x_r5p0_probability,0.060150146484375,True,PRM082_existing
XREG-v0.3-TECHNICAL,T7,T,LIT-X002::S2_x_r5p0_probability,0.085306440080915105,True,PRM082_existing
XREG-v0.3-TECHNICAL,T8,T,LIT-X002::S2_x_r5p0_probability,0.00095748901367179997,True,PRM082_existing
XREG-v0.3-TECHNICAL,T9,T,LIT-X002::S2_x_r5p0_probability,0.00096566336495529999,True,PRM082_existing
XREG-v0.3-TECHNICAL,B1,B,LIT-X002::S2_y_r10p0_probability,0.1675211588541666,True,PRM082_existing
XREG-v0.3-TECHNICAL,B2,B,LIT-X002::S2_y_r10p0_probability,0.140625,True,PRM082_existing
XREG-v0.3-TECHNICAL,B3,B,LIT-X002::S2_y_r10p0_probability,0.1188151041666666,True,PRM082_existing
XREG-v0.3-TECHNICAL,B4,B,LIT-X002::S2_y_r10p0_probability,0.1230875651041666,True,PRM082_existing
XREG-v0.3-TECHNICAL,B5,B,LIT-X002::S2_y_r10p0_probability,0.05401611328125,True,PRM082_existing
