slice_index,z_mm,foreground_pixels,png_sha256
250,12.499999999999996,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
251,12.549999999999997,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
252,12.599999999999998,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
253,12.649999999999997,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
254,12.699999999999998,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
255,12.749999999999996,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
256,12.799999999999997,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
257,12.849999999999998,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
258,12.899999999999997,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
259,12.949999999999998,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
260,12.999999999999996,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
261,13.049999999999997,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
262,13.099999999999998,239400,04d8ce5d0cc352f4aae6a835b3be04ad9d9526e9271ff40e570313fd0611960f
263,13.149999999999997,238580,573884f9496f61a9b775dec0d0a27353428d82f6339531472b5b77129c298bb8
264,13.199999999999998,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
265,13.249999999999996,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
266,13.299999999999997,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
267,13.349999999999998,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
268,13.399999999999997,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
269,13.449999999999998,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
270,13.499999999999996,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
271,13.549999999999997,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
272,13.599999999999998,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
273,13.649999999999997,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
274,13.699999999999998,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
275,13.749999999999996,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
276,13.799999999999997,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
277,13.849999999999996,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
278,13.899999999999997,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
279,13.949999999999998,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
280,13.999999999999996,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
281,14.049999999999997,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
282,14.099999999999996,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
283,14.149999999999997,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
284,14.199999999999998,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
285,14.249999999999996,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
286,14.299999999999997,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
287,14.349999999999996,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
288,14.399999999999997,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
289,14.449999999999998,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
290,14.499999999999996,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
291,14.549999999999997,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
292,14.599999999999996,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
293,14.649999999999997,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
294,14.699999999999998,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
295,14.749999999999996,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
296,14.799999999999997,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
297,14.849999999999996,227100,6809b7fa75ca075da522c5a297ba4396ad39568821b521f0956e92ca1b47ebc4
298,14.899999999999997,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
299,14.949999999999998,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
300,14.999999999999996,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
301,15.049999999999997,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
302,15.099999999999996,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
303,15.149999999999997,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
304,15.199999999999996,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
305,15.249999999999996,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
306,15.299999999999997,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
307,15.349999999999996,162400,e817803c6a31daef4dd3a9a1773548e064e6777609a21bb32ac776c61b7eea86
308,15.399999999999997,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
309,15.449999999999996,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
310,15.499999999999996,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
311,15.549999999999997,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
312,15.599999999999996,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
313,15.649999999999997,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
314,15.699999999999996,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
315,15.749999999999996,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
316,15.799999999999997,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
317,15.849999999999996,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
318,15.899999999999997,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
319,15.949999999999996,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
320,15.999999999999996,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
321,16.049999999999997,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
322,16.099999999999998,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
323,16.149999999999995,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
324,16.199999999999996,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
325,16.249999999999996,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
326,16.299999999999997,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
327,16.349999999999998,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
328,16.399999999999995,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
329,16.449999999999996,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
330,16.499999999999996,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
331,16.549999999999997,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
332,16.599999999999998,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
333,16.649999999999995,162395,619e6c76d70ce45642d5697638c294f97f0497806c425a7d2add317c1514c7e9
334,16.699999999999996,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
335,16.749999999999996,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
336,16.799999999999997,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
337,16.849999999999998,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
338,16.899999999999995,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
339,16.949999999999996,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
340,16.999999999999996,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
341,17.049999999999997,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
342,17.099999999999998,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
343,17.149999999999995,227084,174cc1926c8dbec4ff986c4a2d10c3499e32bac68d91875c08f3558b298b0718
344,17.199999999999996,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
345,17.249999999999996,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
346,17.299999999999997,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
347,17.349999999999998,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
348,17.399999999999995,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
349,17.449999999999996,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
350,17.499999999999996,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
351,17.549999999999997,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
352,17.599999999999994,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
353,17.649999999999995,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
354,17.699999999999996,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
355,17.749999999999996,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
356,17.799999999999997,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
357,17.849999999999994,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
358,17.899999999999995,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
359,17.949999999999996,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
360,17.999999999999996,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
361,18.049999999999997,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
362,18.099999999999994,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
363,18.149999999999995,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
364,18.199999999999996,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
365,18.249999999999996,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
366,18.299999999999997,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
367,18.349999999999994,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
368,18.399999999999995,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
369,18.449999999999996,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
370,18.499999999999996,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
371,18.549999999999997,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
372,18.599999999999994,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
373,18.649999999999995,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
374,18.699999999999996,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
375,18.749999999999996,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
376,18.799999999999997,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
377,18.849999999999994,238580,1e6ea2045ef5ec04dae0aff2e9af8d9dcf504ae23d491dfc23ce092ea9102b7e
378,18.899999999999995,239400,04d8ce5d0cc352f4aae6a835b3be04ad9d9526e9271ff40e570313fd0611960f
379,18.949999999999996,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
380,18.999999999999996,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
381,19.049999999999997,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
382,19.099999999999994,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
383,19.149999999999995,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
384,19.199999999999996,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
385,19.249999999999996,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
386,19.299999999999997,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
387,19.349999999999994,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
388,19.399999999999995,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
389,19.449999999999996,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
390,19.499999999999996,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
391,19.549999999999997,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
392,19.599999999999994,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
393,19.649999999999995,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
394,19.699999999999996,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
395,19.749999999999996,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
396,19.799999999999997,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
397,19.849999999999994,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
398,19.899999999999995,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
399,19.949999999999996,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
400,19.999999999999996,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
401,20.049999999999997,387600,f89163d94651f0a56e03b87e70ba0699024bd06b82f0529449966ecd06a6b83e
402,20.099999999999994,388800,ed3d322fe6b31d749978fdbbc12c34e1011dc4ec1a046a72836a888dc98fb0ee
403,20.149999999999995,390001,d351e50df1a2f04dc4e3ffacf6a72e0cfa35b6499afb78eab77118a14695de77
404,20.199999999999996,391602,5b13d26822ff1083ca48db62a961dd0eb0ce4af72a2c40f1221e1d9ae5832037
405,20.249999999999996,393601,dc157149622538d2e346db68feb1eb094b38211ff157c0fa651caf57ec0295d8
406,20.299999999999997,398799,bd0ef8d544e29d53bc87273c7a8644f32f38cabdfc6d0ed520e6c53cb8d83011
407,20.349999999999994,402000,412698fcdd7b2843e607918e754873430efa179491fe8d4acfbb3d16b086b2cd
408,20.399999999999995,405597,7a6e37c8bafcbdf299e37c5bf5e6bae4b35cf05dcc03026f35b0160481bd51d6
409,20.449999999999996,409600,30563a1745352b723396701086ca6c637dfbcd6e80069d1bd4df75cb5c656f59
410,20.499999999999996,418800,60d55b89f1e88f296a35ba47fa08ed8d727a72186b643b01a35693d2bd746f3d
411,20.549999999999997,424000,b8f658a2af3374ce74a1cffd38190ddfbe18b144a90f951afac76870e0e46eea
412,20.599999999999994,176400,9058c11f5feb7aa89ec1e89571e7e4f44ca4bb25fb10cc85a02416ebe90f7611
413,20.649999999999995,182000,9ea48920469fb45cb0cd230e250206a7904a75bfde5660e18ed2690beb52b4e2
414,20.699999999999996,193200,d5115c3d00b4c29f8ea0de11378f7031f6d65e3a96c643108354ea5ed5056a17
415,20.749999999999996,198800,f8c8b1c80df4a6dce45340d74bed387ff886d26901c272646f543209ce828f9d
416,20.799999999999997,204400,29147b54a08e97df72d2b2479fccbf06cd15966ed9fc2b7005fa72f234a92ded
417,20.849999999999994,209800,afa862731fe0454d9041a6ba1b8376e969876748dba41f226291d56b0d2c5efb
418,20.899999999999995,220400,77b02075b3d25e914d21230673d50a8af8f76b3b57af4d722cfa302fbb7d73d6
419,20.949999999999996,223600,7c76e8537ab1cfae1217ce0bf1ddad81917d4880dee6c70e909d61cc5077a843
420,20.999999999999996,227400,abba2291546aba539550bc52bc24da9b0a9ed597cf2fff73ce33360e9a533e20
421,21.049999999999994,230800,4f5dec0599e61a30ee990d9c6dc99a7d9a455246a5f4e9e0b98519b56ea33617
422,21.099999999999994,239400,04d8ce5d0cc352f4aae6a835b3be04ad9d9526e9271ff40e570313fd0611960f
423,21.149999999999995,238580,573884f9496f61a9b775dec0d0a27353428d82f6339531472b5b77129c298bb8
424,21.199999999999996,240400,6469a48b090fd7c5395492c8e64b2300d13b2eda0bd310f2c4d64b07ac93349a
425,21.249999999999996,241800,917657c6da756f5285c4fb8fc114724a9ba78cc34ea52aea864d70d6ce762f68
426,21.299999999999994,248400,c29ebf9f72b080453f8d3d72fb56c1e8e36aaaa6ed5bced9d5c455c41b47717e
427,21.349999999999994,243600,7d4b17556fa56797dd528b1412ff28ad95e974736a4ec57aa151983d97951ee0
428,21.399999999999995,243600,f5ec0d50c879b563b7030d4f39619b9e138eef689ce1a9feb0945228c3c83385
429,21.449999999999996,243600,d33ab34c6c656e2c978663b3605a37c69d1a775d5b9e9976e85d3ec9071c2cea
430,21.499999999999996,249200,a884fbe8f789f4a56d174ffe093f7e4bd8c1d42b2712b88d92fe934cb556d66f
431,21.549999999999994,243600,3a632689d083c4349731a46c7188c5735cadec9ac843c38806de282d1e9e712d
432,21.599999999999994,243600,e0cac5a65fa075b3dcbfc710a0503203c653a4e8c91cdaed28e35d4fa5c46b78
433,21.649999999999995,243600,d82d2be0d5294a72f6a4db3833d0a0ba124af6ebb6270ae675b21f8617a56e67
434,21.699999999999996,249200,92796982abdf6f982c627b348578d99025ce73a8a10e563ea8a94bb653f3669a
435,21.749999999999996,243600,15878b0e614e831f242e70b84f749eb6d0f1bf2cb0673bcce57574b1f99ffced
436,21.799999999999994,243600,1cca6363c01c09b402004b9231b78091694646e80824bb5cbdb82d013036eb5d
437,21.849999999999994,243600,76b9647af495abaec0fcecde226e10b44cf6492edc7ffb3f501f3452d926319a
438,21.899999999999995,249200,93a6af911395f7552b178360e6927c0595e8f7e45df675c4e670fe5e915f9cef
439,21.949999999999996,243600,a102b7317f33f42f98624acf412c8eba97d0677c1f619f4e7230449323226539
440,21.999999999999996,243600,e464d7729bb4727f3fd5893e4623f4b1d642247b1342a3f4641d834d69479a06
441,22.049999999999994,243600,16ecb196fe5fdaed5377309a88a58eff7de5b05a74ebcc35aeaa8f670b7be380
442,22.099999999999994,249200,1de56447df2e85994a925baf688ca5327fadd316c0513e96506f7f3c399efeeb
443,22.149999999999995,243600,ca4de7f8c3614056765b4fc90369f0b96fe04ff74e263562390b8373ee6ef056
444,22.199999999999996,243600,bee644b5d7b1a6fc72c0f334e77946071ad8c9923675c418c62b482de3c28619
445,22.249999999999996,243600,f38866e7c5ea42d5471121c960eb79d8fcdc65194c1c9a9b5290fb3486b53c41
446,22.299999999999994,249200,a205402c8f14b2602dbe9e59bec17722b2c5832119885db19dc8d998fd2f2bfe
447,22.349999999999994,243600,1c07e878af089cd9bbbe395f1538c97355dda9b26258c02facbcfe7c96aea7c4
448,22.399999999999995,243600,2a457721dbc491935695a78f4a4dff63b867478f53e5b1c56c1d3634595a9071
449,22.449999999999996,243600,36930b4499f9edad3ef47291bf278c0c8ecd80a005201232b257ae0491be0f06
450,22.499999999999996,249200,8721b1ecea3e7284758ccf7347908b66ae1c314d9fdec0c9fc68ec4eec16cac1
451,22.549999999999994,243600,bedc0043798d15a1799945480f44ae36af350237c398ab53d772ea8a636d1856
452,22.599999999999994,243600,ac0aef934c2f35700b025327412a0886b303c3806bde7ae557942a66205973ef
453,22.649999999999995,243600,5b7a9bc56ca708e7cfb9a9e4aa054929fc4605b54963f058afbd62097bdd46c8
454,22.699999999999996,243200,23fc8232eeb5c0de8545923b10ebb0e40b803e403efdcb47ef45b0e84c4611c2
455,22.749999999999996,234300,9808421411b27f4b2c52be5485a1f644c44380c16496f74ce75a27a86300a021
456,22.799999999999994,230800,776f11bcd978d405cfbbb875378c1cde87c5f77da29c07ccae209cb16e53fe04
457,22.849999999999994,227100,6809b7fa75ca075da522c5a297ba4396ad39568821b521f0956e92ca1b47ebc4
458,22.899999999999995,224700,ac8f0b9e31d47c67b676492fe53b8f135dd02c8a280901fc431a56e8e0592887
459,22.949999999999996,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
460,22.999999999999996,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
461,23.049999999999994,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
462,23.099999999999994,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
463,23.149999999999995,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
464,23.199999999999996,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
465,23.249999999999996,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
466,23.299999999999994,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
467,23.349999999999994,162400,e817803c6a31daef4dd3a9a1773548e064e6777609a21bb32ac776c61b7eea86
468,23.399999999999995,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
469,23.449999999999996,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
470,23.499999999999996,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
471,23.549999999999994,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
472,23.599999999999994,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
473,23.649999999999995,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
474,23.699999999999996,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
475,23.749999999999996,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
476,23.799999999999994,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
477,23.849999999999994,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
478,23.899999999999995,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
479,23.949999999999996,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
480,23.999999999999993,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
481,24.049999999999994,571000,7ff9e3b82f2ae1e49bf4e7389fba85da64c57fde430ca00197a7cf72bae4d2ed
482,24.099999999999994,571600,5038a198c4b4c7d59cdcd6889abec03853d35b71cd58c3d25782d1b9a73c97c6
483,24.149999999999995,572200,684f2363e7c8c73563cb5880b2dcad05319178d31e5e68a6225e8c3a3df2c3f4
484,24.199999999999996,573000,dcbd70d106f48f5606ab88872133cdadc059f5d92e78d061166a35913b182bca
485,24.249999999999993,574000,1668f86667534b8f44cd6b514b4dfe0c5e442e1b08386c0f33186516ad9bfa99
486,24.299999999999994,576600,da6028fa5ec997720135f8d58514075e621da213426e7b109d01d8de7cae6e3e
487,24.349999999999994,578200,4db64431d7019024ede986e69d1e05588d701c8cc6283808e343c79c3bd7027e
488,24.399999999999995,580000,743cb079060e6279f0cc4c96106abcb403e012ea40fdd0901ee08cd8e479be20
489,24.449999999999996,582000,327debeb699fee9374f4c726ceb0e1073d9854f3355a0ace72d275f28653311e
490,24.499999999999993,586600,bcb53af98751810c27a560cad464618f4800c9fd20aeed416c1f378428c85ce1
491,24.549999999999994,589200,75c20de445f30d4769217df0d63fde789849f39c66f996d8d1d78196ccfdcee3
492,24.599999999999994,156800,ff234a5fc7ce735e550d4e7e2f33299a238dd2b2368dfa67e61f74bda8d099c6
493,24.649999999999995,162395,619e6c76d70ce45642d5697638c294f97f0497806c425a7d2add317c1514c7e9
494,24.699999999999996,173600,1dc10175eb4ea4dde02c11e5582e3e8def4e4f0b290f2cabce354a713ba363cc
495,24.749999999999993,179200,810c75b091a7c8fa6091f2274c135cc6e43198b803a3a441a18c438ea9ceae3f
496,24.799999999999994,184800,e9d5679d2de0b51a76dc44aa682adfb25b816fe052a8794ff3fe913df94b6e4d
497,24.849999999999994,190300,0335b6267b4e38f5674cff991294bb07d416da41b917ea8f2b234076db20a026
498,24.899999999999995,201200,4a6791dcd134ff9741b600630097206d5295e7e7863e022a42315f8ccc4f8e5b
499,24.949999999999996,205600,37762b9c48eb58fca5745a2306fec1a2cb7cbeaae28617966cf2faef10bc178a
500,24.999999999999993,210300,17eb8c75c627961021cd2bf69764a973e5b9b2a2ddb5d001af32375bbc05a29a
501,25.049999999999994,214800,56243ad78514be2d2f8f317a46c5930f578987daf451151bd837a0b3309e980c
