model_id,model_numeric_id,raw_sample_id,analysis_group_id,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,meta__Weight,meta__VF,meta__Height,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress,"y__UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정"
AI011,11,CP_Lattice_11.csv,AI-LATTICE-011,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003731540086854,2066,8735,8.45595353339787,5.632338818584278,8.45595353339787,5.632338818584278,3.341840894953152,1.247031673493344,32.39965678546533,22.80328869783597,3.083929125927572,0.5807291063595272,32.82471016059572,5.793362981965646,5.618787528656343,2.096690487403373,5.185148861572242,0.9764059878698674,33.47350380749183,24.24538902953943,34.79069905825866,6.897565708617434,31.36936184702786,22.33672910261725,30.85287054829152,4.94850528680605,1,2543,29190.98021741676,0.2973809632335669,0,0.5947619264671338,54543.3377446205,6.725380058807509,8110.075158234506,30,30,30,0.009022317218636578,0.05853327403843931,-0.05369101250777755,8.9591,0.3504350194535623,30.14,83.384,9.997098288852879,0.7397866439700843,4.03007626865144,3.877019005895044,4.594289698873397,0.05703946414261257,0.2234431536553388,0.5942306771098597,5.117448981353805,0.6176897627491156,38.78144331358689,0.4031246019802685,2.394794949925122,5.635514875137864,4.03007626865144,
AI012,12,CP_Lattice_12.csv,AI-LATTICE-012,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3005535582145456,2341,9350,7.988039299444682,5.578563408353355,7.988039299444682,5.578563408353355,3.177063847070445,1.392791623370336,34.46373369796382,24.01641562161263,2.856016016826817,0.6196245239736411,34.71333389810431,8.59535985357005,5.386998331120346,2.361603830408647,4.842632775695018,1.050629271944006,29.80573420545944,22.96409139566243,30.40598931347416,7.198019029951073,31.73901739961743,21.83090951949993,32.49934716447957,6.163699111133289,1,2333,29705.54697010875,0.2948825720547146,0,0.5897651441094292,55038.49220554838,6.782360809132207,8114.946071792731,30,30,30,0.04806122718095664,0.0331162917500915,-0.001009254839369618,8.7595,0.3448012673006757,29.95,90.589,9.193701707701896,0.6970508107499811,3.585143922554213,3.432587128942371,3.847627002802686,0.04446316467318642,0.155519215066751,0.4405112675899584,3.567272271442691,0.4600892080788626,37.33628997411096,0.3899565198586776,1.579296293816792,3.77717867353567,3.585143922554213,
AI013,13,CP_Lattice_13.csv,AI-LATTICE-013,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998336024643432,1591,6775,8.516656191074796,5.681112290936012,8.516656191074796,5.681112290936012,3.708108479687092,1.496972435808319,30.74130814280875,22.78394887690977,3.412805370897844,0.6764277087457374,29.24656766745745,9.067578453242996,5.789035372401426,2.337047696925944,5.328013222772913,1.056027339613312,28.78048925927681,20.49240118314957,30.14539945986239,7.792088150004856,36.17399429795903,26.26174870721914,37.1910905000233,7.447202208525232,1,2008,25122.43494988058,0.3202699794654115,0,0.640539958930823,50554.26849591167,6.244731408602084,8095.507266537265,30,30,30,-0.1807448558766049,-0.0882327301493901,0.03499619079829499,8.48,0.3314750755033089,30.16,97.972,13.64607377029824,0.7659809055032363,3.488382684524522,3.364081647088663,4.645899839261451,0.04940265616636619,0.2344385457708406,0.4123815561657697,3.318499885186751,0.4276188365377189,24.6523777001034,0.2556327001629775,1.438544679945947,3.578864395786726,3.488382684524522,
AI014,14,CP_Lattice_14.csv,AI-LATTICE-014,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.299885980684564,2066,8525,8.252662149080349,5.675490415527612,8.252662149080349,5.675490415527612,3.435099545356399,1.487010736942871,29.66331276940071,21.56061877696241,3.159153189287464,0.6935305559808056,28.18311120924948,6.59412416288554,5.789501371089802,2.506201228431301,5.324422619887971,1.168873289326165,32.81761900328729,22.69991324961558,34.333306985417,5.801296203995618,34.56812021945029,21.35235356126977,35.32646249006888,5.612885670772545,1,2333,29284.22362416426,0.2966662692671393,0,0.5933325385342786,54586.06061609375,6.741582064387166,8096.921478483228,30,30,30,-0.1181210901555299,-0.08626413815471744,0.1091654423408324,8.625,0.3374786749192013,30.13,101.89,9.146256922472723,0.7158136177768929,3.667037098837091,3.55575811550094,3.861972415428548,0.03984282454755329,0.2498320214011268,0.572474611694551,4.622514297750793,0.5903904514974372,38.87664807189374,0.4009330953547819,2.099285639226276,5.12977085497467,3.667037098837091,
AI015,15,CP_Lattice_15.csv,AI-LATTICE-015,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001032418202267,2616,10050,7.68348623853211,4.827261914680742,7.68348623853211,4.827261914680742,3.16614433619867,1.416834968534221,32.71364747176455,22.48031051636618,2.963551667933293,0.7118491586415302,32.74393649140478,7.535656097081568,5.560409927338943,2.48825776335179,5.204614940057541,1.250155617741196,30.39743899304613,24.27334891355793,30.72963470850417,6.238733844724204,32.72989061799245,22.28331531805165,32.61327568686502,7.238174110165775,1,2208,31819.75057879751,0.2847042194345821,0,0.5694084388691641,56920.74072690684,7.024834419285976,8102.787529146121,30,30,30,-0.0457432790398014,-0.07527997315667653,-0.3603425621313244,8.7699,0.3434903249468717,30.1,185.61,13.25607448779702,0.7769111027991699,3.905802337277437,3.893606772821164,7.02591356454249,0.03960213269950218,0.2418340710441538,0.6107787510298198,4.590134138161046,0.6126918336961799,29.37224573085685,0.2946424554926086,2.385581073331664,5.727333040852755,3.905802337277437,
AI016,16,CP_Lattice_16.csv,AI-LATTICE-016,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001514739545184,2391,9700,8.113759933082392,4.425537212890486,8.113759933082392,4.425537212890486,3.194759422786432,1.323345879791201,33.66802229702743,26.12336323264087,2.918833089664571,0.7792548002112348,32.40899021130442,10.30841472432478,5.536507915480396,2.293354199419522,5.058328458046868,1.350446089547071,28.03601752345644,22.89441428236986,27.72102328184602,8.402591255243967,31.20539358680623,26.59929060622047,33.96201242109464,9.782474775914498,1,2533,30989.16640102948,0.2885175521788473,0,0.5770351043576946,56177.4473377509,6.931987273898098,8104.089796771996,30,30,30,-0.1675345405673135,0.1089383687330587,0.01742653490739362,7.4838,0.2931176973326262,30.1,133.79,10.46223648238698,0.7897021106160029,3.759292870303724,3.696875268469956,5.958925996489975,0.04651274184523881,0.2161410545139036,0.4862105967682814,3.263762902657677,0.4944197185894248,35.33542063108199,0.3593201966551261,1.82780802989712,5.142346144539065,3.759292870303724,
AI017,17,CP_Lattice_17.csv,AI-LATTICE-017,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003664029935461,1816,7740,8.524229074889869,5.075568549390492,8.524229074889869,5.075568549390492,3.421646067658467,1.286073866263044,29.06727086346433,25.58326719241478,3.099317586746717,0.834397256096432,31.37996429521084,9.620039300528411,5.479746762732535,2.059639999560955,4.963539529463263,1.336282471218972,30.82776759382936,23.28239424548574,30.33642567931137,6.745434573718813,34.33756603516596,24.63257688763799,34.15420072047337,7.500176842125072,1,2298,26483.54056367719,0.3122084117945832,0,0.6244168235891664,51951.78973051906,6.405977303763025,8109.892880825744,30,30,30,-0.04554663446697433,-0.1294756194022336,-0.1020156705773033,8.0191,0.3145017136463414,30.06,100.76,16.73546790034975,0.7967097493457301,4.033958162648155,3.928109258457163,5.373579623481521,0.05505971607893051,0.3178789794449581,0.6432810803080096,5.617351480168058,0.6606152716344861,23.47176237824263,0.2410424486885037,2.594968964785618,6.804275947534833,4.033958162648155,
AI018,18,CP_Lattice_18.csv,AI-LATTICE-018,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2995364272516141,2241,9450,8.433734939759036,5.207669894635932,8.433734939759036,5.207669894635932,3.221710477803659,1.338967814117513,31.42584791477063,23.63771438811894,2.932172513451746,0.7293195851372322,29.58086090659269,10.04577159404479,5.539670127928172,2.302329788237448,5.041815083822879,1.25405120892552,30.53824323295316,25.21903807538054,32.58425862500138,7.726517700425458,32.54282522504879,24.27789729544467,33.24574172779958,7.401999800686638,1,2733,30445.16401524503,0.2907854081023209,0,0.5815708162046418,55625.0988560456,6.877924215840448,8087.483535793581,30,30,30,0.3944179036125049,-0.06906676318327469,-0.02210721176151221,8.0157,0.3146824230933771,30.03,105.1,10.87869255512092,0.7566234517230054,3.704547245108225,3.594620828416078,5.010342335513336,0.04966374476329835,0.2203255941782657,0.4814927529081054,3.516773055793716,0.4962171913167449,33.04276511357041,0.3405323963645231,1.783712651325297,4.674392463927223,3.704547245108225,
AI019,19,CP_Lattice_19.csv,AI-LATTICE-019,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002376949298098,1941,8045,8.289541473467285,5.692972593873389,8.289541473467285,5.692972593873389,3.465221697929706,1.457612581185654,34.273161340506,21.83030993662955,3.206646785285442,0.720642671764016,35.70834206382819,8.15658872791923,5.694951265320702,2.395527137132397,5.269993887608496,1.184346992245408,31.00012817361066,19.94671887150008,32.2241373796691,6.703049890643912,32.24326729522465,21.91041982177217,30.16671257863964,9.763835864229506,1,2228,27877.70855984415,0.3042362907502921,0,0.6084725815005843,53290.27476053714,6.573837707091752,8106.417763104866,30,30,30,0.1452057228005607,0.1930806867187667,0.08542481833680177,8.5619,0.335232224376914,30.11,99.14,7.636497370615831,0.7001336094980947,2.80881715693491,2.73394722351305,3.57960814247617,0.03806120830247868,0.2130047185761431,0.4581612903359128,2.615102615197869,0.4707081694449563,35.80106285419405,0.3678148528856756,1.286891292938948,3.165693538825175,2.80881715693491,
AI020,20,CP_Lattice_20.csv,AI-LATTICE-020,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.299834950594049,2116,8675,8.199432892249527,4.624113962510441,8.199432892249527,4.624113962510441,3.2345570762686,1.527079806767838,30.58074842335039,22.6676196198606,2.912344260105497,0.8239641625515081,31.64893955235374,7.108229881523118,5.336775097055399,2.519566448144511,4.805148264476809,1.359478692100791,32.07067663007201,23.65528880788068,31.29962728851133,6.975546462013988,31.29630684253919,26.07372045316088,32.33264188719276,9.72738850928729,1,2333,28059.78263663067,0.3030441621994984,0,0.6060883243989968,53428.14464586128,6.599698161099605,8095.543666039323,30,30,30,-0.125215526638607,-0.1448966467459395,-0.03670892617259393,7.4555,0.2929826365979323,30,75.95,7.952689712453916,0.7157762889158792,3.1755558756713,3.058045121813869,2.298202177275666,0.03224295558254597,0.1436575269535991,0.5186142907525699,2.594010378311149,0.538542955582546,38.45296663624345,0.3993058940421602,1.646888658206428,4.635484378033888,3.1755558756713,
AI021,21,CP_Lattice_21.csv,AI-LATTICE-021,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000273659832325,2391,9900,8.281053952321205,4.77945094726779,8.281053952321205,4.77945094726779,3.08961538288521,1.379475933782364,31.4036015206851,21.5583507366313,2.813016499974311,0.714951391611641,30.31975810058915,6.247015072128782,5.32055392732172,2.375563035382598,4.844229501661306,1.231200962927357,30.44242888247229,23.91040214784068,31.5796548985004,6.866501292997424,33.05701356613039,22.69245547646158,34.16915398332684,7.636283775538756,1,2733,30587.19229056572,0.2903471541769027,0,0.5806943083538054,55800.36700901609,6.888305847769526,8100.738881547278,30,30,30,-0.05994917301484249,-0.01241042494634325,-0.06170907388401434,7.7898,0.3060177905382764,30.01,72.656,7.537688127900365,0.7296838138266584,2.982084966263453,2.873734674118285,3.365817386591348,0.04831093811856103,0.1691301685330939,0.5305081117899099,3.267783870477037,0.5505102050295908,38.1248815997216,0.3956232886878696,1.582020264649502,4.26322381374442,2.982084966263453,
AI022,22,CP_Lattice_22.csv,AI-LATTICE-022,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002225922267224,1716,7400,8.624708624708624,5.43492176122338,8.624708624708624,5.43492176122338,3.582563691932003,1.496087012681409,32.05784532187737,20.67791282156548,3.314469231854275,0.6202907694754775,32.23000050117019,4.881362280569241,5.741800694244174,2.397789456586401,5.312123767504825,0.9941444945775295,29.98188437949933,22.1573428013843,31.00679126722153,9.631563808214828,33.77452317579517,22.50880959682814,33.22453240865149,6.477856138159987,1,2258,26510.97132029733,0.311972139291017,0,0.623944278582034,51966.24293786679,6.410828878967103,8106.009990121506,30,30,30,-0.111472932712197,-0.1730722031988127,0.1313581363306242,8.6187,0.3374561688687451,30.11,90.649,8.494930397261957,0.7424610965097393,3.75296416989707,3.638958427728815,3.674551288117963,0.04252751962498351,0.3332536804479808,0.6633590765059945,5.264881281093747,0.6841416013254152,42.83682452420923,0.4417886897703961,2.489562845903007,6.083849868697168,3.75296416989707,
AI023,23,CP_Lattice_23.csv,AI-LATTICE-023,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2997948054024492,2266,9450,8.340688437775816,5.028088368199883,8.340688437775816,5.028088368199883,3.199324460631964,1.471799046729814,28.20621328306038,24.9713392307401,2.87548529729953,0.7519474528380238,29.02731552383817,8.460747960334375,5.479669190749467,2.520835879755291,4.92501100965323,1.287904162607236,31.89167422875672,22.85764426190116,32.81886601372684,8.110181900177379,34.28555411576673,21.84486562671124,33.51342496757375,5.562887761348906,1,2658,30233.6161529733,0.2919267887587923,0,0.5838535775175846,55455.40907898155,6.851032782923263,8094.459745866129,30,30,30,0.03939296498877137,0.1809376014438412,-0.09208263049884725,8.1958,0.3207914226040421,30.12,77.858,7.263286471583611,0.6924377111118264,2.487694473587187,2.430623755897872,3.304327751020871,0.04442974298433634,0.1861513313464873,0.5835501103176528,2.52500516823293,0.5972517881370587,33.4645172733759,0.3425025962172735,1.451694384498418,3.731858905157341,2.487694473587187,
AI024,24,CP_Lattice_24.csv,AI-LATTICE-024,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3004974871813929,2116,8600,8.128544423440454,5.058477700947263,8.128544423440454,5.058477700947263,3.308992145712578,1.227526689258474,32.26238770348922,20.95811717275003,3.136632066133179,0.5241701547980794,33.23679749983094,8.002388833232772,5.49206244249841,2.037373596058836,5.205989741821086,0.8699855103539925,30.90025818904618,20.25774153290384,30.44748428495556,8.281821347265321,32.87512258993813,20.8562615004942,32.65085785040097,12.00673951050653,1,2258,28457.33245312879,0.3012522326864946,0,0.6025044653729892,53864.71052210289,6.638954945377445,8113.432153897607,30,30,30,-0.02350275427190598,0.1083139185503244,0.1048436120325573,8.8443,0.3470962329702743,30.04,109.63,12.08118364595577,0.7650909201617013,4.016471816719227,3.906400139440897,5.281916538374941,0.05014418247861213,0.1972581949407529,0.56971047315657,3.620513699940642,0.5857633569127,32.33458122912138,0.3324568133738914,2.288226059123139,5.436530051273216,4.016471816719227,
AI025,25,CP_Lattice_25.csv,AI-LATTICE-025,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003274142773324,2116,8600,8.128544423440454,4.822966917754195,8.128544423440454,4.822966917754195,3.131905361167848,1.228267374661675,31.20968397505454,20.12192977758008,2.908948196334939,0.6384103051146326,31.76484016817567,8.774679445667996,5.058569731840943,1.983864596008877,4.698455285374952,1.031143241424129,34.61660239387991,20.93866530160458,37.06664737303843,7.991749461036474,30.27113116654969,22.12299369293096,28.18362084826155,10.61576720774857,1,2258,26934.38610604537,0.3095643163179316,0,0.6191286326358632,52388.7267236574,6.460692962899321,8108.840185487977,30,30,30,-0.2222533816932856,0.1591921106303481,-0.04103732948213912,8.2644,0.322940402334588,30.17,101.17,8.701295903783048,0.7255688389872598,3.170423153327967,3.090369690914587,3.932614162919741,0.04084891853648087,0.1998474357671576,0.551908501018027,3.602315860522282,0.5662052327559041,35.51620040379263,0.3643621810343868,1.749783490146085,4.468221547812765,3.170423153327967,
AI026,26,CP_Lattice_26.csv,AI-LATTICE-026,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2996747287305979,1741,7100,8.156232050545663,4.971037085200978,8.156232050545663,4.971037085200978,3.500892657137222,1.249475409445159,28.35287128916385,26.09950806208682,3.290780279431477,0.5553942083053359,29.12159846564792,12.22233753964197,5.437951936648303,1.94081563990107,5.111583457760677,0.86269626248037,33.66999764148204,26.60011937738016,33.41084249426717,8.548905227905307,31.85663666695515,23.94352226426051,32.36724842793881,5.65958638587635,1,1883,24856.33786567475,0.321894409689745,0,0.64378881937949,50272.4957760204,6.21321756388277,8091.217675726143,30,30,30,-0.1825385786812148,-0.1436220845611833,-0.08860976448177157,8.1516,0.318955497561897,30.13,78.886,9.84463357428303,0.7571362719347267,3.717729622321034,3.600625333359031,4.65059653986831,0.06091987631574227,0.2176055877373758,0.6653026044871327,4.755104327281081,0.6869404538132531,36.5744982399841,0.3776402234038244,2.473415200509149,6.394987493062414,3.717729622321034,
AI027,27,CP_Lattice_27.csv,AI-LATTICE-027,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000327783086478,2066,8350,8.08325266214908,5.454086614201394,8.08325266214908,5.454086614201394,3.276738773994024,1.212911045787268,33.83375642589026,21.91898814340558,3.063112157214164,0.5576491590491779,33.67068348750392,7.198253964757296,5.336846047950138,1.975476218183468,4.988910968551394,0.9082468624701393,29.89891433179469,20.49646869532798,31.65065419264122,9.176873988553833,33.80375134328408,23.66671937607825,33.13269850470844,10.44773883243754,1,2158,27360.76876285069,0.306992064653299,0,0.613984129306598,52775.85935963663,6.514826375915275,8100.885014333492,30,30,30,-0.1552447755392071,0.08507354907582516,-0.1469880398936601,9.1339,0.3600196477598383,29.91,74.822,8.823592507889336,0.727544188650307,3.122322586895954,3.036798244540812,4.286803075711187,0.05923927390607431,0.1813170513182744,0.6051521089185085,3.684984069401842,0.6221948071725404,34.4168006605649,0.3538606960945022,1.88948009818398,4.328016276158614,3.122322586895954,
AI028,28,CP_Lattice_28.csv,AI-LATTICE-028,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002113081217124,2341,9700,8.287056813327638,5.892813884660663,8.287056813327638,5.892813884660663,3.331464039419484,1.618695207917423,32.17145872721861,23.05150236537796,2.93239223329188,0.826827628564422,31.91109386457339,5.950781194891173,5.895058197717697,2.864297000397077,5.188896734062674,1.463079574683784,32.00733048001568,23.16960076723156,31.86048311124271,6.520057291095712,31.30562816000676,22.54607457700031,33.19592559394533,5.453442233344743,1,2683,32315.20118236895,0.2825641348807445,0,0.565128269761489,57372.49932803558,7.078039117894757,8105.705319286235,30,30,30,0.2610512046517974,-0.1057240221404547,0.0402823007959371,8.7781,0.343583199536414,30.12,86.045,8.98375319524182,0.7466828270161657,3.761502073903503,3.647018483726814,4.297843051287392,0.05186210988469162,0.2825395788543313,0.6728392795529279,5.985934904388988,0.6939603834570687,40.59571099591684,0.4187005132660763,2.530886345442077,6.074541301321839,3.761502073903503,
AI029,29,CP_Lattice_29.csv,AI-LATTICE-029,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3006236103305137,2441,9150,7.496927488734126,5.586658102347668,7.496927488734126,5.586658102347668,3.278152752006487,1.11136568005523,30.65816685929631,23.00802004316681,3.052371251131881,0.5565315307795176,30.04354802209643,10.63254687012634,5.584777075978006,1.893361915243928,5.200127718350418,0.9481268172308303,34.16139736024437,20.85540988859585,34.48720673929281,7.497331026216878,32.04315378969878,20.47693367422904,32.87041062950008,7.971048402953013,1,1833,29995.09768086013,0.2934900272122694,0,0.5869800544245388,55312.52667098834,6.814541601284059,8116.837478923871,30,30,30,-0.1741882545189188,0.1454722420293885,-0.2267205360346774,8.9268,0.3492874939442002,30.13,90.871,8.770234796390135,0.7261028928484765,3.506290928707067,3.371261080108628,4.475778149626739,0.05033123669182193,0.1480837963184783,0.4328929146916661,3.177897918604912,0.4502316681554794,38.43980416004658,0.3997944194322221,1.517848499884951,3.583588676545922,3.506290928707067,
AI030,30,CP_Lattice_30.csv,AI-LATTICE-030,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998980839069004,1891,8025,8.487572712850344,5.244016896014817,8.487572712850344,5.244016896014817,3.436500194232385,1.409170178088982,30.29545566736947,25.12573233789931,3.103470194662629,0.7215592011203099,29.63120070310205,9.912545368180016,5.620478525672759,2.304731638968153,5.075799970400707,1.180127387073865,30.5194336604754,24.22906607045802,29.80659510625392,9.173058376167752,32.01450296306281,25.40855058300309,34.77119915813382,11.95739857011523,1,2358,27577.91405871561,0.3057124209740703,0,0.6114248419481406,52972.97531900476,6.542095979049653,8097.24826548631,30,30,30,0.1361205223625966,0.07992865364185807,-0.09783901698987868,7.5992,0.298331358405528,30.03,101.53,10.97213967324154,0.7622473182647075,3.461115636428449,3.371017394752644,4.63690220406847,0.04766190367929284,0.2013155245622932,0.5429731981385271,3.944160188038963,0.5574854135028027,30.72342765535296,0.3154458236499937,1.879293026238818,5.194794387775882,3.461115636428449,
AI031,31,CP_Lattice_31.csv,AI-LATTICE-031,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002530445508165,2366,9625,8.136094674556213,4.496095440873457,8.136094674556213,4.496095440873457,3.16731159243852,1.175472406644061,31.9035953888101,23.05885918282529,2.891936656470365,0.7460564871391955,32.11701928742568,7.862920864971946,5.443220195393231,2.02012178348589,4.969971394629377,1.282144057880224,31.68654387022485,26.16501241164652,33.00828684468939,9.60444653026904,30.10235321594615,23.96374524730573,30.38446488254845,9.26213804340498,1,2533,30485.37407722061,0.2909409759979135,0,0.581881951995827,55728.36328788684,6.874246548256382,8106.832202872045,30,30,30,-0.07251190544781096,-0.03925718051800581,-0.1040807963070292,7.6948,0.3024873614917359,29.99,92.221,10.79934927051792,0.7521747512448613,3.798509202248239,3.654115103585698,3.878949942063577,0.04403870589641176,0.1381628368327629,0.5216578901647797,4.011186871906654,0.5422714501444946,33.83643784502262,0.3517350080173923,1.981522296216317,5.402123341869531,3.798509202248239,
AI032,32,CP_Lattice_32.csv,AI-LATTICE-032,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002713113832068,2016,8125,8.060515873015873,5.101579430587802,8.060515873015873,5.101579430587802,3.347794399489269,1.295608865700433,32.71754184880563,20.64396787149379,3.150184764419711,0.5850976893702582,32.03746076218625,5.616121086932707,5.434454923783814,2.103154238079205,5.113676367473812,0.9497856318111464,29.11488983144528,20.61610604824219,28.8579031971932,8.447606351323158,32.22654173266891,27.98101602952896,33.8523501280193,10.01256252715333,1,2083,27200.82949585122,0.3080156562563151,0,0.6160313125126302,52642.29426441932,6.493176432355441,8107.325407346584,30,30,30,-0.1631132773696632,0.1845718685398306,-0.2487848900070636,7.5302,0.2956225385652841,30.03,97.721,8.084633910523713,0.7233970522146603,3.044116458685654,2.945019019970442,3.720961214048571,0.04004706886467697,0.174437469665761,0.4300388248175386,2.390435689025143,0.4445092733268814,36.42736396680783,0.3765311444372451,1.309088264500906,3.651776198567263,3.044116458685654,
AI033,33,CP_Lattice_33.csv,AI-LATTICE-033,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998859738424197,2316,9125,7.879965457685665,5.382823269316792,7.879965457685665,5.382823269316792,3.160115982824403,1.418487454304473,33.90588493576175,24.44825010257751,2.848346545340278,0.7824305567477133,34.78961873888083,10.95941992216972,5.285133380207851,2.372348178009011,4.763714840530304,1.308575342056278,33.66614445086291,22.80256622568122,32.54319225805603,6.044220277696085,28.80237700326612,21.85640330012687,29.94717883506715,10.17261645135019,1,2183,28836.05834327396,0.2989627465844697,0,0.5979254931689394,54166.75747229,6.689796714972697,8096.921293745332,30,30,30,-0.2150746430232327,0.07317857252144633,-0.2373078374623569,7.6877,0.3031179130453522,29.9,116.8,12.21746777063368,0.7765095175985649,4.655126400370671,4.529956287233672,5.223489820927992,0.04671018649488588,0.2455107785960523,0.6994891780226066,6.576098764031451,0.7188172099062572,37.0777019614656,0.3810221960691306,3.256210539386616,8.8587743923952,4.655126400370671,
AI034,34,CP_Lattice_34.csv,AI-LATTICE-034,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998288490948732,2516,10225,8.127980922098569,5.521286843372018,8.127980922098569,5.521286843372018,3.037563265048734,1.561275066822675,31.65422675460684,22.05757741911403,2.725641293428595,0.72528432470417,31.59106169743496,9.099559358770675,5.2728571538529,2.710192245196259,4.731396826614328,1.259009379030134,33.37611445613012,22.79607572471578,34.70181485190469,10.94948648225936,30.25643805173021,22.60370552645302,29.63960172870519,6.510627433681645,1,2683,31059.08438512507,0.2880376972500737,0,0.5760753945001474,56210.55162465895,6.943535582648422,8095.378925561576,30,30,30,-0.1197649726108076,-0.1891128432557603,-0.04981905642178949,7.8111,0.3070591866387818,29.99,94.6,11.53957766944012,0.7625819703680251,4.390728604556617,4.247047612392297,5.395268204808787,0.0590141144160411,0.2156062252331388,0.6396096889239006,5.731793988207324,0.6612481924420498,36.80418585542875,0.3804930067921321,2.80835255690973,7.542273876946992,4.390728604556617,
AI035,35,CP_Lattice_35.csv,AI-LATTICE-035,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001475692536763,1966,8495,8.641912512716175,5.570638512744327,8.641912512716175,5.570638512744327,3.447386370934495,1.444336619322285,31.80568699337533,22.8932334212574,3.120478327668489,0.6909093385903874,30.85006059243969,7.362459773052242,5.807808331760955,2.433272441491244,5.257066681968647,1.163974263804081,32.88238084515275,23.43914262367588,31.84644041655752,6.117259236812403,29.57229716970546,26.46704336602914,33.24313801013927,10.07026562415057,1,2603,29285.54722108945,0.2967889239803159,0,0.5935778479606318,54611.09707980036,6.738795953627458,8103.98436984926,30,30,30,-0.06012923749361027,0.0139490767240913,0.1294554710079707,7.5192,0.2952890290661977,30.02,97.688,8.816220980393144,0.6932918945509844,3.480101691977484,3.359239102116904,4.165410424795224,0.04455771733579445,0.1829978139265803,0.467671337016596,2.697921657252191,0.4844977573091456,38.1029367297813,0.3947384825898834,1.627543811240828,4.545253838941457,3.480101691977484,
