model_id,structural_excel_row,Type,Source,Target VF,Actual VF,Node 개수,Strut 개수,Global: Strut No. at Nodes-AVG,Global: Strut No. at Nodes-STDEV,Node: Strut count - AVG,Node: Strut count - STDEV,Global: Length - AVG,Global: Length - STDEV,Global: Angle-Z (weighted with length)-AVG,Global: Angle-Z (weighted with length)-STDEV,Node: Length - AVG,Node: Length - STDEV,Node: Angle-Z (weighted with length)-AVG,Node: Angle-Z (weighted with length)-STDEV,Global: l/d AVG,Global: l/d STDEV,Node: l/d AVG,Node: l/d STDEV,Global: Angle-X (weighted with length)-AVG,Global: Angle-X (weighted with length)-STDEV,Node: Angle-X (weighted with length)-AVG,Node: Angle-X (weighted with length)-STDEV,Global: Angle-Y (weighted with length)-AVG,Global: Angle-Y (weighted with length)-STDEV,Node: Angle-Y (weighted with length)-AVG,Node: Angle-Y (weighted with length)-STDEV,connected_components,maxwell_index_M_3D,total_strut_length_mm,mean_radius_mm,std_radius_mm,mean_diameter_mm,surface_area_mm2,surface_to_solid_volume_1_per_mm,solid_volume_mm3_approx,bbox_x_mm,bbox_y_mm,bbox_z_mm,mass_center_x_mm,mass_center_y_mm,mass_center_z_mm
AI001,2,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000769276002623,2441,9100,7.455960671855797,4.758577922139724,7.455960671855797,4.758577922139724,3.153693037532241,1.211817840287985,33.8894690096808,19.64123667145186,2.956268173353241,0.5660519213303821,33.78405806521321,8.762281333590465,5.260131258570681,2.021224268034766,4.930840903761883,0.9441335507065801,34.22700086279441,18.87144936919412,33.56640315318431,5.561957523714245,30.03296664022964,19.05725060898306,31.33078621844303,7.891944837103952,1,1783,28698.60664154438,0.2997732264184206,0,0.5995464528368412,54054.7075668344,6.671709891824758,8102.077045207083,30,30,30,0.04122724054326733,-0.07637322767247251,0.07505974146207274
AI002,3,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998730206853766,2241,8950,7.987505577867024,4.909613844839289,7.987505577867024,4.909613844839289,3.173074609165342,1.285890399072355,27.78119595290317,22.33896666460652,3.013748643765992,0.5799264626212933,28.39321457025149,8.841223332903281,5.266551130040096,2.134273021750223,5.002107823004402,0.9625403569888702,32.17917202142156,22.08209490209721,32.22515362652719,8.473430462426247,36.21807905625222,22.83925719611033,36.03179395778124,7.130828214622388,1,2233,28399.01775203069,0.3012478689389639,0,0.6024957378779278,53753.55242858579,6.639051114433682,8096.571558505168,30,30,30,0.04724871277680937,0.1894816323328746,0.4372329252976977
AI003,4,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001214249898002,1741,7000,8.0413555427915,5.166927453610414,8.0413555427915,5.166927453610414,3.51785359529977,1.181711169421173,28.91453383911669,22.65762569084863,3.295518213220553,0.5471761294930717,28.79561486239085,10.70876855839271,5.434758124952367,1.825634354977018,5.091270543253718,0.8453364629829211,37.74111490025744,22.70515363721969,37.76434734859117,6.792288819427154,27.5997552873021,23.73966593291132,28.52508534116222,8.540835751832025,1,1783,24624.9751670992,0.3236439887865849,0,0.6472879775731698,50075.26019627704,6.179629683524962,8103.278474724604,30,30,30,0.3018902986125102,-0.3197437021603772,0.02470870855761703
AI004,5,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003984516962799,1991,8445,8.483174284279256,5.002872860020463,8.483174284279256,5.002872860020463,3.306251742402218,1.554537778033897,29.19250089236693,25.20683649241112,2.95330334741607,0.7786021243643892,30.83434348515742,9.734905410755296,5.436481543657337,2.556132018265184,4.856127237723107,1.280258252774163,31.04241502514347,23.58514669999664,30.49407758799394,5.758751110879754,34.45000553481389,23.0552906925057,34.44339419531513,7.076185281236677,1,2478,27921.2959645876,0.3040801036342682,0,0.6081602072685364,53346.19463004892,6.577214280370994,8110.758195799557,30,30,30,0.1382531311781509,-0.02650061788229758,0.03551541465640226
AI005,6,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2995713212171917,2191,8745,7.982656321314468,4.759385869413946,7.982656321314468,4.759385869413946,3.256483091884962,1.187097781498346,33.95076323705899,22.09296787634764,3.032331949643098,0.6613858738976753,34.25039877813337,5.266326408351492,5.415219805861109,1.974030030704891,5.042477902794163,1.099821427776653,33.25610406569208,24.52389574088891,32.94936876339082,6.331956025458783,29.73419076321951,22.76889689180613,30.83105447095824,7.143212765393683,1,2178,28477.94463853389,0.3006787543841101,0,0.6013575087682203,53801.11201692289,6.651617285353813,8088.425672864174,30,30,30,0.1355002349672119,-0.1161192526403611,0.107715238575074
AI006,7,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2996683419176647,1941,7700,7.934054611025244,5.634739402961253,7.934054611025244,5.634739402961253,3.36413020258848,1.314342111932491,31.06616631301349,22.10985926969698,3.126403399996142,0.66062153710704,32.6068196481333,6.258735837504947,5.334542540843929,2.084168414151062,4.957576233014385,1.047555677358633,32.04884761374016,20.44711633172014,32.65672171372077,5.41585698937782,33.83537907951427,21.29934335367637,32.5024767594217,6.926749827008787,1,1883,25903.8025599319,0.3153157160928997,0,0.6306314321857994,51320.27881155869,6.34284908085822,8091.045231776947,30,30,30,-0.1082947114939858,0.09287027419936952,0.04689868501896277
AI007,8,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2996573533456922,2066,8550,8.276863504356244,5.601177413213199,8.276863504356244,5.601177413213199,3.451749395036657,1.29448081462373,34.18133551843622,19.60595496604455,3.229442548340435,0.5984264139266141,35.1003966583621,6.271249051214691,5.842416745152329,2.191032871190173,5.466141096182097,1.012894072348836,32.29643362744923,20.11135142968841,31.38519080625558,6.819097274949535,31.48498237196646,20.52786826739419,32.24786881520166,7.113990958522305,1,2358,29512.45732756379,0.2954042432783233,0,0.5908084865566466,54777.47002239752,6.770383450841782,8090.74854033369,30,30,30,-0.1354809601487754,0.1990830083622089,0.003378861843651741
AI008,9,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000713946499128,2266,9450,8.340688437775816,4.546205682127749,8.340688437775816,4.546205682127749,3.313657368870602,1.351522906198755,35.79265756838318,20.91020579063128,3.096687856161706,0.671460592944142,35.72443143295607,7.920397147925193,5.773352373137985,2.354744956782413,5.395328542773339,1.169879132393208,30.92847222607625,19.52134961210205,31.88247086404276,8.458616399392577,29.58146992278905,16.92401899341712,30.38660707190858,6.646975063916284,1,2658,31314.062135828,0.2869786178553945,0,0.573957235710789,56463.63283852821,6.969160333080213,8101.927655547644,30,30,30,-0.009195851183208339,-0.1165785275071317,-0.2099541035389882
AI009,10,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2997983998576633,2391,9625,8.051024675867838,4.869758741953258,8.051024675867838,4.869758741953258,3.159229797984116,1.199107180287924,32.1852936702036,26.64136734494164,2.948726783715824,0.6169685448948566,35.12058224977846,12.12881493655834,5.426509878983743,2.059668772415611,5.064935457518223,1.059747507455929,30.25750956313886,21.35357958318415,30.00016161444894,4.975672830078588,32.0925472141282,23.86284612731762,30.1314221078201,8.638196256344974,1,2458,30407.58680559658,0.291092236855539,0,0.582184473711078,55615.06472035538,6.870674469386639,8094.556796156909,30,30,30,-0.2204430710038439,0.03518864391511654,0.1258942388153822
AI010,11,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998318161161231,1891,7900,8.355367530407191,4.697809521049876,8.355367530407191,4.697809521049876,3.531508141452582,1.306966005886461,31.80870794250977,21.94928121854353,3.355111166596488,0.5108938874222826,31.43931619889446,5.53400183034578,5.810025844913154,2.150216272614875,5.519818108776703,0.8405209816989656,29.99750388129206,22.18729390691218,29.06867273845534,9.546765374805009,33.59500815651604,22.70295862075232,35.02975750510328,8.87780238416117,1,2233,27898.91431747624,0.3039150113716378,0,0.6078300227432756,53274.49275110611,6.580787144976958,8095.459035135324,30,30,30,-0.2245610630384856,-0.004881333420939673,0.1042247538875192
AI011,12,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003731540086854,2066,8735,8.45595353339787,5.632338818584278,8.45595353339787,5.632338818584278,3.341840894953152,1.247031673493344,32.39965678546533,22.80328869783597,3.083929125927572,0.5807291063595272,32.82471016059572,5.793362981965646,5.618787528656343,2.096690487403373,5.185148861572242,0.9764059878698674,33.47350380749183,24.24538902953943,34.79069905825866,6.897565708617434,31.36936184702786,22.33672910261725,30.85287054829152,4.94850528680605,1,2543,29190.98021741676,0.2973809632335669,0,0.5947619264671338,54543.3377446205,6.725380058807509,8110.075158234506,30,30,30,0.009022317218636578,0.05853327403843931,-0.05369101250777755
AI012,13,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3005535582145456,2341,9350,7.988039299444682,5.578563408353355,7.988039299444682,5.578563408353355,3.177063847070445,1.392791623370336,34.46373369796382,24.01641562161263,2.856016016826817,0.6196245239736411,34.71333389810431,8.59535985357005,5.386998331120346,2.361603830408647,4.842632775695018,1.050629271944006,29.80573420545944,22.96409139566243,30.40598931347416,7.198019029951073,31.73901739961743,21.83090951949993,32.49934716447957,6.163699111133289,1,2333,29705.54697010875,0.2948825720547146,0,0.5897651441094292,55038.49220554838,6.782360809132207,8114.946071792731,30,30,30,0.04806122718095664,0.0331162917500915,-0.001009254839369618
AI013,14,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998336024643432,1591,6775,8.516656191074796,5.681112290936012,8.516656191074796,5.681112290936012,3.708108479687092,1.496972435808319,30.74130814280875,22.78394887690977,3.412805370897844,0.6764277087457374,29.24656766745745,9.067578453242996,5.789035372401426,2.337047696925944,5.328013222772913,1.056027339613312,28.78048925927681,20.49240118314957,30.14539945986239,7.792088150004856,36.17399429795903,26.26174870721914,37.1910905000233,7.447202208525232,1,2008,25122.43494988058,0.3202699794654115,0,0.640539958930823,50554.26849591167,6.244731408602084,8095.507266537265,30,30,30,-0.1807448558766049,-0.0882327301493901,0.03499619079829499
AI014,15,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.299885980684564,2066,8525,8.252662149080349,5.675490415527612,8.252662149080349,5.675490415527612,3.435099545356399,1.487010736942871,29.66331276940071,21.56061877696241,3.159153189287464,0.6935305559808056,28.18311120924948,6.59412416288554,5.789501371089802,2.506201228431301,5.324422619887971,1.168873289326165,32.81761900328729,22.69991324961558,34.333306985417,5.801296203995618,34.56812021945029,21.35235356126977,35.32646249006888,5.612885670772545,1,2333,29284.22362416426,0.2966662692671393,0,0.5933325385342786,54586.06061609375,6.741582064387166,8096.921478483228,30,30,30,-0.1181210901555299,-0.08626413815471744,0.1091654423408324
AI015,16,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001032418202267,2616,10050,7.68348623853211,4.827261914680742,7.68348623853211,4.827261914680742,3.16614433619867,1.416834968534221,32.71364747176455,22.48031051636618,2.963551667933293,0.7118491586415302,32.74393649140478,7.535656097081568,5.560409927338943,2.48825776335179,5.204614940057541,1.250155617741196,30.39743899304613,24.27334891355793,30.72963470850417,6.238733844724204,32.72989061799245,22.28331531805165,32.61327568686502,7.238174110165775,1,2208,31819.75057879751,0.2847042194345821,0,0.5694084388691641,56920.74072690684,7.024834419285976,8102.787529146121,30,30,30,-0.0457432790398014,-0.07527997315667653,-0.3603425621313244
AI016,17,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001514739545184,2391,9700,8.113759933082392,4.425537212890486,8.113759933082392,4.425537212890486,3.194759422786432,1.323345879791201,33.66802229702743,26.12336323264087,2.918833089664571,0.7792548002112348,32.40899021130442,10.30841472432478,5.536507915480396,2.293354199419522,5.058328458046868,1.350446089547071,28.03601752345644,22.89441428236986,27.72102328184602,8.402591255243967,31.20539358680623,26.59929060622047,33.96201242109464,9.782474775914498,1,2533,30989.16640102948,0.2885175521788473,0,0.5770351043576946,56177.4473377509,6.931987273898098,8104.089796771996,30,30,30,-0.1675345405673135,0.1089383687330587,0.01742653490739362
AI017,18,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003664029935461,1816,7740,8.524229074889869,5.075568549390492,8.524229074889869,5.075568549390492,3.421646067658467,1.286073866263044,29.06727086346433,25.58326719241478,3.099317586746717,0.834397256096432,31.37996429521084,9.620039300528411,5.479746762732535,2.059639999560955,4.963539529463263,1.336282471218972,30.82776759382936,23.28239424548574,30.33642567931137,6.745434573718813,34.33756603516596,24.63257688763799,34.15420072047337,7.500176842125072,1,2298,26483.54056367719,0.3122084117945832,0,0.6244168235891664,51951.78973051906,6.405977303763025,8109.892880825744,30,30,30,-0.04554663446697433,-0.1294756194022336,-0.1020156705773033
AI018,19,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2995364272516141,2241,9450,8.433734939759036,5.207669894635932,8.433734939759036,5.207669894635932,3.221710477803659,1.338967814117513,31.42584791477063,23.63771438811894,2.932172513451746,0.7293195851372322,29.58086090659269,10.04577159404479,5.539670127928172,2.302329788237448,5.041815083822879,1.25405120892552,30.53824323295316,25.21903807538054,32.58425862500138,7.726517700425458,32.54282522504879,24.27789729544467,33.24574172779958,7.401999800686638,1,2733,30445.16401524503,0.2907854081023209,0,0.5815708162046418,55625.0988560456,6.877924215840448,8087.483535793581,30,30,30,0.3944179036125049,-0.06906676318327469,-0.02210721176151221
AI019,20,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002376949298098,1941,8045,8.289541473467285,5.692972593873389,8.289541473467285,5.692972593873389,3.465221697929706,1.457612581185654,34.273161340506,21.83030993662955,3.206646785285442,0.720642671764016,35.70834206382819,8.15658872791923,5.694951265320702,2.395527137132397,5.269993887608496,1.184346992245408,31.00012817361066,19.94671887150008,32.2241373796691,6.703049890643912,32.24326729522465,21.91041982177217,30.16671257863964,9.763835864229506,1,2228,27877.70855984415,0.3042362907502921,0,0.6084725815005843,53290.27476053714,6.573837707091752,8106.417763104866,30,30,30,0.1452057228005607,0.1930806867187667,0.08542481833680177
AI020,21,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.299834950594049,2116,8675,8.199432892249527,4.624113962510441,8.199432892249527,4.624113962510441,3.2345570762686,1.527079806767838,30.58074842335039,22.6676196198606,2.912344260105497,0.8239641625515081,31.64893955235374,7.108229881523118,5.336775097055399,2.519566448144511,4.805148264476809,1.359478692100791,32.07067663007201,23.65528880788068,31.29962728851133,6.975546462013988,31.29630684253919,26.07372045316088,32.33264188719276,9.72738850928729,1,2333,28059.78263663067,0.3030441621994984,0,0.6060883243989968,53428.14464586128,6.599698161099605,8095.543666039323,30,30,30,-0.125215526638607,-0.1448966467459395,-0.03670892617259393
AI021,22,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000273659832325,2391,9900,8.281053952321205,4.77945094726779,8.281053952321205,4.77945094726779,3.08961538288521,1.379475933782364,31.4036015206851,21.5583507366313,2.813016499974311,0.714951391611641,30.31975810058915,6.247015072128782,5.32055392732172,2.375563035382598,4.844229501661306,1.231200962927357,30.44242888247229,23.91040214784068,31.5796548985004,6.866501292997424,33.05701356613039,22.69245547646158,34.16915398332684,7.636283775538756,1,2733,30587.19229056572,0.2903471541769027,0,0.5806943083538054,55800.36700901609,6.888305847769526,8100.738881547278,30,30,30,-0.05994917301484249,-0.01241042494634325,-0.06170907388401434
AI022,23,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002225922267224,1716,7400,8.624708624708624,5.43492176122338,8.624708624708624,5.43492176122338,3.582563691932003,1.496087012681409,32.05784532187737,20.67791282156548,3.314469231854275,0.6202907694754775,32.23000050117019,4.881362280569241,5.741800694244174,2.397789456586401,5.312123767504825,0.9941444945775295,29.98188437949933,22.1573428013843,31.00679126722153,9.631563808214828,33.77452317579517,22.50880959682814,33.22453240865149,6.477856138159987,1,2258,26510.97132029733,0.311972139291017,0,0.623944278582034,51966.24293786679,6.410828878967103,8106.009990121506,30,30,30,-0.111472932712197,-0.1730722031988127,0.1313581363306242
AI023,24,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2997948054024492,2266,9450,8.340688437775816,5.028088368199883,8.340688437775816,5.028088368199883,3.199324460631964,1.471799046729814,28.20621328306038,24.9713392307401,2.87548529729953,0.7519474528380238,29.02731552383817,8.460747960334375,5.479669190749467,2.520835879755291,4.92501100965323,1.287904162607236,31.89167422875672,22.85764426190116,32.81886601372684,8.110181900177379,34.28555411576673,21.84486562671124,33.51342496757375,5.562887761348906,1,2658,30233.6161529733,0.2919267887587923,0,0.5838535775175846,55455.40907898155,6.851032782923263,8094.459745866129,30,30,30,0.03939296498877137,0.1809376014438412,-0.09208263049884725
AI024,25,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3004974871813929,2116,8600,8.128544423440454,5.058477700947263,8.128544423440454,5.058477700947263,3.308992145712578,1.227526689258474,32.26238770348922,20.95811717275003,3.136632066133179,0.5241701547980794,33.23679749983094,8.002388833232772,5.49206244249841,2.037373596058836,5.205989741821086,0.8699855103539925,30.90025818904618,20.25774153290384,30.44748428495556,8.281821347265321,32.87512258993813,20.8562615004942,32.65085785040097,12.00673951050653,1,2258,28457.33245312879,0.3012522326864946,0,0.6025044653729892,53864.71052210289,6.638954945377445,8113.432153897607,30,30,30,-0.02350275427190598,0.1083139185503244,0.1048436120325573
AI025,26,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3003274142773324,2116,8600,8.128544423440454,4.822966917754195,8.128544423440454,4.822966917754195,3.131905361167848,1.228267374661675,31.20968397505454,20.12192977758008,2.908948196334939,0.6384103051146326,31.76484016817567,8.774679445667996,5.058569731840943,1.983864596008877,4.698455285374952,1.031143241424129,34.61660239387991,20.93866530160458,37.06664737303843,7.991749461036474,30.27113116654969,22.12299369293096,28.18362084826155,10.61576720774857,1,2258,26934.38610604537,0.3095643163179316,0,0.6191286326358632,52388.7267236574,6.460692962899321,8108.840185487977,30,30,30,-0.2222533816932856,0.1591921106303481,-0.04103732948213912
AI026,27,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2996747287305979,1741,7100,8.156232050545663,4.971037085200978,8.156232050545663,4.971037085200978,3.500892657137222,1.249475409445159,28.35287128916385,26.09950806208682,3.290780279431477,0.5553942083053359,29.12159846564792,12.22233753964197,5.437951936648303,1.94081563990107,5.111583457760677,0.86269626248037,33.66999764148204,26.60011937738016,33.41084249426717,8.548905227905307,31.85663666695515,23.94352226426051,32.36724842793881,5.65958638587635,1,1883,24856.33786567475,0.321894409689745,0,0.64378881937949,50272.4957760204,6.21321756388277,8091.217675726143,30,30,30,-0.1825385786812148,-0.1436220845611833,-0.08860976448177157
AI027,28,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3000327783086478,2066,8350,8.08325266214908,5.454086614201394,8.08325266214908,5.454086614201394,3.276738773994024,1.212911045787268,33.83375642589026,21.91898814340558,3.063112157214164,0.5576491590491779,33.67068348750392,7.198253964757296,5.336846047950138,1.975476218183468,4.988910968551394,0.9082468624701393,29.89891433179469,20.49646869532798,31.65065419264122,9.176873988553833,33.80375134328408,23.66671937607825,33.13269850470844,10.44773883243754,1,2158,27360.76876285069,0.306992064653299,0,0.613984129306598,52775.85935963663,6.514826375915275,8100.885014333492,30,30,30,-0.1552447755392071,0.08507354907582516,-0.1469880398936601
AI028,29,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002113081217124,2341,9700,8.287056813327638,5.892813884660663,8.287056813327638,5.892813884660663,3.331464039419484,1.618695207917423,32.17145872721861,23.05150236537796,2.93239223329188,0.826827628564422,31.91109386457339,5.950781194891173,5.895058197717697,2.864297000397077,5.188896734062674,1.463079574683784,32.00733048001568,23.16960076723156,31.86048311124271,6.520057291095712,31.30562816000676,22.54607457700031,33.19592559394533,5.453442233344743,1,2683,32315.20118236895,0.2825641348807445,0,0.565128269761489,57372.49932803558,7.078039117894757,8105.705319286235,30,30,30,0.2610512046517974,-0.1057240221404547,0.0402823007959371
AI029,30,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3006236103305137,2441,9150,7.496927488734126,5.586658102347668,7.496927488734126,5.586658102347668,3.278152752006487,1.11136568005523,30.65816685929631,23.00802004316681,3.052371251131881,0.5565315307795176,30.04354802209643,10.63254687012634,5.584777075978006,1.893361915243928,5.200127718350418,0.9481268172308303,34.16139736024437,20.85540988859585,34.48720673929281,7.497331026216878,32.04315378969878,20.47693367422904,32.87041062950008,7.971048402953013,1,1833,29995.09768086013,0.2934900272122694,0,0.5869800544245388,55312.52667098834,6.814541601284059,8116.837478923871,30,30,30,-0.1741882545189188,0.1454722420293885,-0.2267205360346774
AI030,31,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998980839069004,1891,8025,8.487572712850344,5.244016896014817,8.487572712850344,5.244016896014817,3.436500194232385,1.409170178088982,30.29545566736947,25.12573233789931,3.103470194662629,0.7215592011203099,29.63120070310205,9.912545368180016,5.620478525672759,2.304731638968153,5.075799970400707,1.180127387073865,30.5194336604754,24.22906607045802,29.80659510625392,9.173058376167752,32.01450296306281,25.40855058300309,34.77119915813382,11.95739857011523,1,2358,27577.91405871561,0.3057124209740703,0,0.6114248419481406,52972.97531900476,6.542095979049653,8097.24826548631,30,30,30,0.1361205223625966,0.07992865364185807,-0.09783901698987868
AI031,32,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002530445508165,2366,9625,8.136094674556213,4.496095440873457,8.136094674556213,4.496095440873457,3.16731159243852,1.175472406644061,31.9035953888101,23.05885918282529,2.891936656470365,0.7460564871391955,32.11701928742568,7.862920864971946,5.443220195393231,2.02012178348589,4.969971394629377,1.282144057880224,31.68654387022485,26.16501241164652,33.00828684468939,9.60444653026904,30.10235321594615,23.96374524730573,30.38446488254845,9.26213804340498,1,2533,30485.37407722061,0.2909409759979135,0,0.581881951995827,55728.36328788684,6.874246548256382,8106.832202872045,30,30,30,-0.07251190544781096,-0.03925718051800581,-0.1040807963070292
AI032,33,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002713113832068,2016,8125,8.060515873015873,5.101579430587802,8.060515873015873,5.101579430587802,3.347794399489269,1.295608865700433,32.71754184880563,20.64396787149379,3.150184764419711,0.5850976893702582,32.03746076218625,5.616121086932707,5.434454923783814,2.103154238079205,5.113676367473812,0.9497856318111464,29.11488983144528,20.61610604824219,28.8579031971932,8.447606351323158,32.22654173266891,27.98101602952896,33.8523501280193,10.01256252715333,1,2083,27200.82949585122,0.3080156562563151,0,0.6160313125126302,52642.29426441932,6.493176432355441,8107.325407346584,30,30,30,-0.1631132773696632,0.1845718685398306,-0.2487848900070636
AI033,34,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998859738424197,2316,9125,7.879965457685665,5.382823269316792,7.879965457685665,5.382823269316792,3.160115982824403,1.418487454304473,33.90588493576175,24.44825010257751,2.848346545340278,0.7824305567477133,34.78961873888083,10.95941992216972,5.285133380207851,2.372348178009011,4.763714840530304,1.308575342056278,33.66614445086291,22.80256622568122,32.54319225805603,6.044220277696085,28.80237700326612,21.85640330012687,29.94717883506715,10.17261645135019,1,2183,28836.05834327396,0.2989627465844697,0,0.5979254931689394,54166.75747229,6.689796714972697,8096.921293745332,30,30,30,-0.2150746430232327,0.07317857252144633,-0.2373078374623569
AI034,35,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998288490948732,2516,10225,8.127980922098569,5.521286843372018,8.127980922098569,5.521286843372018,3.037563265048734,1.561275066822675,31.65422675460684,22.05757741911403,2.725641293428595,0.72528432470417,31.59106169743496,9.099559358770675,5.2728571538529,2.710192245196259,4.731396826614328,1.259009379030134,33.37611445613012,22.79607572471578,34.70181485190469,10.94948648225936,30.25643805173021,22.60370552645302,29.63960172870519,6.510627433681645,1,2683,31059.08438512507,0.2880376972500737,0,0.5760753945001474,56210.55162465895,6.943535582648422,8095.378925561576,30,30,30,-0.1197649726108076,-0.1891128432557603,-0.04981905642178949
AI035,36,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3001475692536763,1966,8495,8.641912512716175,5.570638512744327,8.641912512716175,5.570638512744327,3.447386370934495,1.444336619322285,31.80568699337533,22.8932334212574,3.120478327668489,0.6909093385903874,30.85006059243969,7.362459773052242,5.807808331760955,2.433272441491244,5.257066681968647,1.163974263804081,32.88238084515275,23.43914262367588,31.84644041655752,6.117259236812403,29.57229716970546,26.46704336602914,33.24313801013927,10.07026562415057,1,2603,29285.54722108945,0.2967889239803159,0,0.5935778479606318,54611.09707980036,6.738795953627458,8103.98436984926,30,30,30,-0.06012923749361027,0.0139490767240913,0.1294554710079707
AI036,37,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2998514937523974,1691,7030,8.314606741573034,4.434175320982354,8.314606741573034,4.434175320982354,3.592794788868539,1.169819774450607,29.885809287947,22.91471074267059,3.351090804954447,0.7439769563421852,29.99640837977626,5.95270603107668,5.623882404245445,1.831145175909982,5.245537727732883,1.164563845088006,30.55785400662565,23.2595765687759,30.86277768443834,8.234553381695033,34.69013988558851,26.91885716500821,35.65848349711515,8.68290081230595,1,1963,25257.34736574662,0.3194230009287137,0,0.6388460018574273,50691.34225009382,6.261289870125365,8095.990331314732,30,30,30,-0.1323191593472048,-0.05354000582622283,-0.0105914227120611
AI037,38,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.2995480707669667,2116,8850,8.364839319470699,5.164085104096293,8.364839319470699,5.164085104096293,3.279679988181385,1.201984351130776,28.92275837365692,22.65740384137287,3.109255336789008,0.5321011598450481,31.48837065738846,9.733629280015919,5.506157568521941,2.01797591718501,5.220036670291504,0.8933288732614233,32.68103233395228,22.39143405545251,31.44750988277772,9.851000895036721,34.58149195195897,22.39953397215113,34.16694882742051,6.223633168208455,1,2508,29025.16789540615,0.2978193002440515,0,0.595638600488103,54313.45721436091,6.715481496199462,8087.797910708099,30,30,30,0.3069243182358197,0.1310766663974148,0.06383032173567335
AI038,39,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3002844900414471,2141,9075,8.477347034096217,4.644167849524583,8.477347034096217,4.644167849524583,3.356316854552128,1.437722291062128,31.70101943494598,24.06200050796341,3.074973782043236,0.7480350301049593,32.28145321490459,7.539336197001759,5.765199704393996,2.469598815198306,5.281932161801388,1.284911860627337,33.4176771195371,25.40655686167615,34.61094852084656,8.190777799913281,29.30906698092731,23.95817378077142,28.47139705524391,7.599322202018066,1,2658,30458.57545506105,0.2910841797894774,0,0.5821683595789549,55706.78033401086,6.870864646256186,8107.681231119072,30,30,30,0.04880350079788331,0.1614244683762639,0.07979371743127095
AI039,40,Imported,AI lattice_1-150_30 mm_merge.xlsx,0.3,0.3006323232417371,1991,7925,7.960823706680061,4.396032030436498,7.960823706680061,4.396032030436498,3.35936549949669,1.383664147299808,35.7917998433328,23.90212012065918,3.075029094838499,0.6891514613173496,34.48051279954991,10.4149414819256,5.391762379130735,2.220773028680818,4.935404078766272,1.106084146905289,31.61498345624556,23.66052149719207,32.90689860357237,10.61913528519913,26.73896480572236,24.32795298256433,28.06116897208796,10.10805829062733,1,1958,26622.97158351235,0.311527591840786,0,0.623055183681572,52111.42088290745,6.419977081908528,8117.0727275269,30,30,30,0.2827859251552738,-0.001949470312886069,-0.1929983889409601
