model_id,model_numeric_id,raw_sample_id,geometry_group,source_asset_alias,source_path,source_sheet,source_excel_row,structural_excel_row,join_key,join_status,replicate_id,direction,analysis_group_id
AI078,78,CP_Lattice_78.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,29,79,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-078
AI079,79,CP_Lattice_79.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,30,80,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-079
AI080,80,CP_Lattice_80.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,31,81,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-080
AI081,81,CP_Lattice_81.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,32,82,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-081
AI082,82,CP_Lattice_82.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,33,83,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-082
AI083,83,CP_Lattice_83.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,34,84,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-083
AI084,84,CP_Lattice_84.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,35,85,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-084
AI085,85,CP_Lattice_85.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,36,86,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-085
AI086,86,CP_Lattice_86.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,37,87,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-086
AI087,87,CP_Lattice_87.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,38,88,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-087
AI088,88,CP_Lattice_88.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,39,89,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-088
AI089,89,CP_Lattice_89.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,40,90,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-089
AI090,90,CP_Lattice_90.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,41,91,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-090
AI091,91,CP_Lattice_91.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,42,92,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-091
AI092,92,,ai_lattice,COMP-Y-AILATTICE-001-150,,Raw data,,93,model_id,x_only_missing_target,,unresolved,AI-LATTICE-092
AI093,93,CP_Lattice_93.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,44,94,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-093
AI094,94,CP_Lattice_94.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,45,95,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-094
AI095,95,CP_Lattice_95.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,46,96,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-095
AI096,96,CP_Lattice_96.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,47,97,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-096
AI097,97,CP_Lattice_97.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,48,98,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-097
AI098,98,CP_Lattice_98.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,49,99,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-098
AI099,99,CP_Lattice_99.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,50,100,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-099
AI100,100,CP_Lattice_100.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx,Raw data,51,101,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-100
AI101,101,CP_Lattice_101.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,2,102,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-101
AI102,102,CP_Lattice_102.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,3,103,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-102
AI103,103,CP_Lattice_103.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,4,104,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-103
AI104,104,CP_Lattice_104.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,5,105,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-104
AI105,105,CP_Lattice_105.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,6,106,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-105
AI106,106,CP_Lattice_106.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,7,107,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-106
AI107,107,CP_Lattice_107.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,8,108,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-107
AI108,108,CP_Lattice_108.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,9,109,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-108
AI109,109,CP_Lattice_109.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,10,110,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-109
AI110,110,CP_Lattice_110.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,11,111,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-110
AI111,111,CP_Lattice_111.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,12,112,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-111
AI112,112,CP_Lattice_112.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,13,113,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-112
AI113,113,CP_Lattice_113.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,14,114,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-113
AI114,114,CP_Lattice_114.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,15,115,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-114
AI115,115,CP_Lattice_115.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,16,116,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-115
AI116,116,CP_Lattice_116.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,17,117,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-116
AI117,117,CP_Lattice_117.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,18,118,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-117
AI118,118,CP_Lattice_118.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,19,119,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-118
AI119,119,CP_Lattice_119.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,20,120,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-119
AI120,120,CP_Lattice_120.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,21,121,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-120
AI121,121,CP_Lattice_121.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,22,122,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-121
AI122,122,CP_Lattice_122.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,23,123,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-122
AI123,123,CP_Lattice_123.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,24,124,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-123
AI124,124,CP_Lattice_124.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,25,125,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-124
AI125,125,CP_Lattice_125.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,26,126,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-125
AI126,126,CP_Lattice_126.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,27,127,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-126
AI127,127,CP_Lattice_127.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,28,128,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-127
AI128,128,CP_Lattice_128.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,29,129,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-128
AI129,129,CP_Lattice_129.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,30,130,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-129
AI130,130,CP_Lattice_130.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,31,131,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-130
AI131,131,CP_Lattice_131.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,32,132,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-131
AI132,132,CP_Lattice_132.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,33,133,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-132
AI133,133,CP_Lattice_133.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,34,134,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-133
AI134,134,CP_Lattice_134.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,35,135,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-134
AI135,135,CP_Lattice_135.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,36,136,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-135
AI136,136,CP_Lattice_136.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,37,137,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-136
AI137,137,CP_Lattice_137.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,38,138,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-137
AI138,138,CP_Lattice_138.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,39,139,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-138
AI139,139,CP_Lattice_139.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,40,140,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-139
AI140,140,CP_Lattice_140.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,41,141,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-140
AI141,141,CP_Lattice_141.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,42,142,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-141
AI142,142,CP_Lattice_142.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,43,143,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-142
AI143,143,CP_Lattice_143.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,44,144,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-143
AI144,144,CP_Lattice_144.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,45,145,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-144
AI145,145,CP_Lattice_145.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,46,146,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-145
AI146,146,CP_Lattice_146.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,47,147,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-146
AI147,147,CP_Lattice_147.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,48,148,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-147
AI148,148,CP_Lattice_148.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,49,149,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-148
AI149,149,CP_Lattice_149.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,50,150,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-149
AI150,150,CP_Lattice_150.csv,ai_lattice,COMP-Y-AILATTICE-001-150,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(101-150)_summary.xlsx,Raw data,51,151,model_id,exact_one_to_one,single_received_summary_row,unresolved,AI-LATTICE-150
