row_id,row_position,original_excel_row,x_raw_value_hash,y_raw_value_hash,x_nan_mask_hash,y_nan_mask_hash,x_key,x_key_hash,group_id
EXCEL-ROW-0035,28,35,0d7d00697e30599bc631f1125a880bbc30ef47befbea8a03a0f60d7b82500158,bcbcd364cd96b89e1e0ad3600d5895ec90695c2601ceaa3c28d45e5c92be6a39,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,822beeddb26e880162defdd0d197cf4652a8ff3031424d89a75a2b4089979205,666.0||2100.0||108.0||6.306306||3.348777||3.2221479||0.0||5.6568544||0.0||21.428571||22.474475||3.2221479||0.0||5.6568544||0.0||16.328829||11.608364||10.8552325||66.75740635||272.03738949||351.46806074||472.03321248||201.20529276||16.5097||12.1312||4.06321301||0.97267197||0.01491293||0.97209351||0.0736488||0.97206629||0.07370706||0.9763||0.0765||0.88823966||0.40666528||0.76766743||1.46695176||38.79876295||42.37935324||0.62||1.5304||31.81537364||9.93099615||52.29676671||28.79551449||52.29676671||28.79551449||71.1358||22.7039||0.08477019||0.0104118||0.05477208||0.03489636||0.05477208||0.03489636||0.0411||0.0357||740.2672||0.25240504||0.14504291||0.2520037||0.14517866||0.2532899||0.14633623||0.38585906||0.14297289||0.38664449||0.14373173||0.38686427||0.14370752||0.48508913||0.13995376||0.05045725||0.02647288||0.05018492||0.02648282||0.05112096||0.03121164||0.07578456||0.02689448||0.0797707||0.0210718||0.07994664||0.02104284||0.09894943||0.01622166||62.41871149||201.95000908||367.10366117||426.44972825||865.669505||157.19357837||24.3328||11.4244||0.90395616||0.24368113||0.93011295||0.20199167||0.9900079||0.03427043||0.9896||0.038||0.23173905||0.75077624||0.55004233||1.24182311||35.37274764||37.09409618||0.6926||1.377||77.94822815||23.03049064||62.06363113||28.19093765||62.06363113||28.19093765||64.6918||18.6443||0.17916444||0.27317496||0.19217823||0.25415179||0.19217823||0.25415179||0.0147||0.0151||642.5456||50.89365555||209.21618336||430.78329672||566.27096554||1104.34784919||202.51887247||27.264||13.2696||0.91195519||0.24058151||0.93144211||0.19804172||0.99002006||0.03497983||0.9896||0.0387||0.19566544||0.70815982||0.53822916||1.21873449||39.73027028||42.8991791||0.6892||1.3565||80.62465992||21.22665935||62.93351097||29.01703276||62.93351097||29.01703276||64.7299||18.6278||0.17418239||0.18517978||0.13610476||0.16180557||0.13610476||0.16180557||0.0136||0.0186||835.2064,78eb78bd31add702e5387036fc110fd78a08de40b3e1b66c16dbb8ea00d5b7b3,28
EXCEL-ROW-0036,29,36,b41762fe2e1af22513439883e68619e0f512266eda488890685c21d245737c96,58cc07124a96dc606f4ad03a3e9a6cf0752b6a10b8af1be58bb3aa2027a55ac9,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,822beeddb26e880162defdd0d197cf4652a8ff3031424d89a75a2b4089979205,2016.0||3600.0||-2442.0||3.571429||1.879459||2.26525534||0.62072877||3.693584||1.0121216||30.0||25.281803||2.17312572||0.29687092||3.5433632||0.4840592||29.910132||21.679492||5.57838527||41.12746862||197.19475542||319.75661043||462.24687141||170.21561008||12.7455||12.1246||3.57008403||0.80459113||0.3707567||0.95930857||0.10804025||0.9730586||0.05314754||0.9737||0.061||0.61948336||0.69734711||1.15128097||3.44477452||50.41081414||37.36232586||1.2886||3.8378||50.2490831||24.94324966||42.29608534||19.05314062||42.29608534||19.05314062||55.7581||19.3383||0.1709424||0.3019243||0.08502772||0.05846851||0.08502772||0.05846851||0.0601||0.0454||701.92||0.25440263||0.14591559||0.25388124||0.14603721||0.25433498||0.14585909||0.3882255||0.14517427||0.38817802||0.14512592||0.38845814||0.1451671||0.48740574||0.14209647||0.05785401||0.02822742||0.05732947||0.02862468||0.05837097||0.02832543||0.08722278||0.02533971||0.08774894||0.02481258||0.08807749||0.02440759||0.11004922||0.01867041||38.1934559||166.34817636||641.01386467||444.33046605||866.0366125||146.38939385||25.5072||10.815||0.93880111||0.21480701||0.96336609||0.13595237||0.9882465||0.03560157||0.9889||0.0356||0.35538306||0.67777569||0.81223661||0.84310701||43.30269388||33.5165143||0.8923||0.9088||66.29708753||26.59329769||43.51093123||21.14764501||43.51093123||21.14764501||54.4602||16.9716||0.15550028||0.30087725||0.05859167||0.12049446||0.05859167||0.12049446||0.0181||0.024||659.4496||40.61946693||192.51736162||804.33484614||561.20033388||1094.59574732||176.82152587||28.3638||12.4266||0.92551918||0.23120357||0.96287433||0.13794087||0.9881267||0.03413388||0.9887||0.0344||0.4495001||0.60788409||0.84432411||0.83351394||49.38499081||37.22839382||0.8976||0.8838||60.66898607||27.252062||41.77547213||20.1920247||41.77547213||20.1920247||54.2303||17.0441||0.11509392||0.19705273||0.0439353||0.11313304||0.0439353||0.11313304||0.0184||0.0227||851.152,2adeb1239aee348b21658180058273ceb6db8f358a09ec656837b86048aa1ba3,29
EXCEL-ROW-0037,30,37,64a08dbf6b8091c3e3533b54587b5ff10c5a1b9258bf8b860879312ccea7ea95,adb7775e1ffd92be58dbd39c1404830dac50765372acb5756c874a85cbf40833,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,5a005caa537ab76ae2410d9a7d2114da4b04be7ec6b9cc37d5883b435731f605,726.0||1820.0||-352.0||5.013774||2.518309||3.30515782||1.79609255||6.0092608||3.2655592||33.362355||36.957695||2.85776195||1.03442715||5.1958296||1.88074||39.854406||10.230034||8.73459354||55.6669826||253.26256268||320.23102615||468.4184769||161.76870867||15.3685||11.2944||3.92026785||0.98671842||0.01878748||0.98017992||0.06221306||0.98032234||0.0645254||0.9817||0.0668||0.56661043||0.72672563||1.06423849||2.76353374||36.10429722||31.1183107||1.066||2.8508||56.44442138||31.42131527||46.96742937||16.57117203||46.96742937||16.57117203||60.7982||19.6987||0.10062014||0.02572421||0.06658157||0.0409668||0.06658157||0.0409668||0.0487||0.0386||288.0||0.25937945||0.14858372||0.25666375||0.14770566||0.25678307||0.1474438||0.39412528||0.14735445||0.39249128||0.14601732||0.39415646||0.14721661||0.49408876||0.14353254||0.06221195||0.02968314||0.05462349||0.02986492||0.05462374||0.02980285||0.0883745||0.02858326||0.08449273||0.02466944||0.08829591||0.02876127||0.10963105||0.02191007||72.62183382||182.7199965||466.68024421||456.44522372||869.64646||131.40799765||20.1154||11.6612||0.99668527||0.01327372||0.99209607||0.02967135||0.9919679||0.02965289||0.9919||0.0295||0.48697691||0.49060484||0.86216292||1.00230535||31.72517868||29.01834946||0.9168||0.9988||51.62527169||18.2429914||40.40202695||16.12618965||40.40202695||16.12618965||54.1124||15.2452||0.06225422||0.1286279||0.04305852||0.06848955||0.04305852||0.06848955||0.0198||0.0169||1030.7024||86.50834894||223.43560799||587.82614399||573.88561361||1095.66441948||162.42774033||22.2883||13.31||0.99647021||0.01258527||0.99194828||0.02924277||0.9919482||0.02924276||0.9919||0.0291||0.53861548||0.44411134||0.89007937||0.99154508||35.9476682||32.50094258||0.9164||0.995||46.58302724||11.14989032||37.95546097||14.98682985||37.95546097||14.98682985||54.0701||15.0736||0.03806501||0.01156208||0.021469||0.01549226||0.021469||0.01549226||0.0192||0.0145||1296.0,96efaf1ff4f5ff2aaa03734a2cdd2763c5dc2d15dc1bed5c9fbbbfaaa95008bf,30
EXCEL-ROW-0038,31,38,6f05171feb2c21b96a2d2199510ec7d055524c8e169b5c63b5d0ea8b0966b728,cdf5cfacde209376612d1cd22fb3f43182e1303f447f17bc36d4a811a7e2f92d,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,822beeddb26e880162defdd0d197cf4652a8ff3031424d89a75a2b4089979205,726.0||1820.0||-352.0||5.013774||2.518309||3.30515782||1.79609255||6.0092608||3.2655592||23.275289||22.486639||2.85776195||1.03442715||5.1958296||1.88074||10.291188||15.928614||5.66464686||60.65540366||237.49441958||497.10165141||464.24645194||390.05451297||18.8902||17.0347||4.34628577||0.97628575||0.00891038||0.97268049||0.07040775||0.97268042||0.07040775||0.9747||0.0922||0.86585861||0.27050541||0.90844424||1.78467012||45.4963756||36.50127048||0.7723||2.3441||30.89375916||5.38440799||40.77317705||23.27572911||40.77317705||23.27572911||68.3538||22.4501||0.09375922||0.00430524||0.07727489||0.0347427||0.07727489||0.0347427||0.0495||0.0449||1290.4||0.25678307||0.1474438||0.25666375||0.14770566||0.25937945||0.14858372||0.39249128||0.14601732||0.39412528||0.14735445||0.39415646||0.14721661||0.49408876||0.14353254||0.05462374||0.02980285||0.05462349||0.02986492||0.06221195||0.02968314||0.08449273||0.02466944||0.0883745||0.02858326||0.08829591||0.02876127||0.10963105||0.02191007||51.66407254||217.49978114||810.93271587||394.95040454||868.92512||306.53748221||30.4423||6.2472||0.99923198||0.01800766||0.98768395||0.07137382||0.98759629||0.07136388||0.9893||0.06||0.05065718||0.47071247||0.80567||1.71921332||40.97702886||32.37903934||0.8618||1.4264||87.09580673||12.56723137||43.95928282||22.26667999||43.95928282||22.26667999||54.1349||9.8293||0.10672217||0.09721843||0.05288256||0.18070387||0.05288256||0.18070387||0.0112||0.0202||217.4288||57.5842255||259.17083589||1048.15465868||493.59193697||1096.68833958||390.79410128||34.2442||7.0193||0.99931279||0.01705132||0.98740684||0.07195842||0.98740684||0.07195842||0.9891||0.0604||0.04487153||0.4546222||0.82227088||1.77431755||46.66507042||36.59731587||0.8649||1.472||87.44664064||11.81678863||43.20968979||22.112849||43.20968979||22.112849||54.1648||9.7892||0.09192322||0.01888099||0.02089909||0.03459941||0.02089909||0.03459941||0.009||0.0188||268.96,720d7651ec878ebdd183f26dd6b0fb0af10d102f3894a3e50d14932d10601c2d,31
EXCEL-ROW-0039,32,39,3eb367236b7979b7eb78da8c0ddf407d2c9fe77bccb2f0f11b8d6a3db5015b4b,c1f59cd40034d7241c1a3f1237bcc830e58e3f798dbcc43f233409a3427df457,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,5a005caa537ab76ae2410d9a7d2114da4b04be7ec6b9cc37d5883b435731f605,1576.0||3110.0||-1612.0||3.946701||1.361494||2.79985996||0.57382529||4.42422||0.9067344||22.378193||29.576282||2.65803816||0.48699952||4.2001192||0.769536||18.481889||11.019458||6.86768368||65.35221756||337.8676291||421.70680457||464.79900125||320.59159821||21.6461||12.4533||4.65253694||0.97831296||0.01353943||0.97189848||0.09327422||0.97189848||0.09327422||0.9765||0.1013||0.51630814||0.3096223||0.66717273||2.20806435||29.04077994||41.48244105||0.5562||2.3992||45.69442644||9.17306403||61.07543171||24.30947779||61.07543171||24.30947779||80.2571||18.0697||0.11538159||0.02170016||0.075233||0.04992597||0.075233||0.04992597||0.0414||0.0449||867.2||0.25035971||0.14275877||0.25100451||0.14612336||0.251265||0.14600672||0.38352471||0.1425628||0.38483197||0.14391566||0.38369828||0.14243504||0.48206171||0.13958483||0.05029881||0.02116876||0.0502494||0.03390971||0.05019863||0.03370699||0.07671342||0.02771298||0.07891585||0.0332148||0.07662421||0.0276203||0.09718188||0.02940585||39.85117561||175.9989151||660.98881565||517.86548157||866.01586||260.11025157||25.8357||12.3482||0.99951718||0.0113891||0.98976345||0.05148091||0.98976345||0.05148091||0.9899||0.0496||0.02111553||0.21992774||0.44768892||0.91352325||24.89794688||38.61455127||0.5096||0.8733||88.73683475||8.11570128||63.21852455||26.70272207||63.21852455||26.70272207||69.0789||18.0503||0.10034729||0.0867689||0.04179588||0.0484932||0.04179588||0.0484932||0.0215||0.0296||542.4464||45.64555918||212.70079448||838.49861509||658.99128315||1100.10926342||330.61544006||28.9953||14.1242||0.99956141||0.01084443||0.98977543||0.05139583||0.98977543||0.05139583||0.9899||0.0495||0.01923182||0.2110867||0.44834169||0.91997883||28.08390505||43.51659772||0.5103||0.8796||88.85262893||7.74457758||63.25191189||26.71101131||63.25191189||26.71101131||69.0905||18.0635||0.07250892||0.01814364||0.0313409||0.03331593||0.0313409||0.03331593||0.0213||0.0285||685.12,3c10d1e03c7df6f95ce31699b6b717ca78a9dbae939a6104d91e5dc7d396a44c,32
EXCEL-ROW-0040,33,40,cd35f247e998a8ab488cf7512b4c950e42e6853e814b5b6934da70f0b88d3009,32a91db12b7d167a08ba8ec2f9f21a848f0c67e3d5465cbe6308716967fc07c6,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,4f7b605b91c7e2fce4a58b80df8e05c57d1c90748bb2c3c253fae8135cdaa191,1576.0||3110.0||-1612.0||3.946701||1.361494||2.79985996||0.57382529||4.42422||0.9067344||45.243613||27.348597||2.65803816||0.48699952||4.2001192||0.769536||53.036222||20.675289||4.35860167||11.10446352||15.65141085||104.47187711||451.40094881||276.53245887||4.1061||6.2363||2.0263514||0.97088734||0.12072178||0.97492922||0.07701733||0.97276195||0.05496852||0.9767||0.0579||0.32330489||0.404313||0.28373074||0.19132651||38.85027827||24.36915835||0.5847||0.3658||66.6864933||28.067318||69.29760301||12.99344269||69.29760301||12.99344269||61.8788||16.5092||0.10872158||0.03387333||0.108525||0.01947291||0.108525||0.01947291||0.0822||0.0284||103.36||0.251265||0.14600672||0.25100451||0.14612336||0.25035971||0.14275877||0.38483197||0.14391566||0.38352471||0.1425628||0.38369828||0.14243504||0.48206171||0.13958483||0.05019863||0.03370699||0.0502494||0.03390971||0.05029881||0.02116876||0.07891585||0.0332148||0.07671342||0.02771298||0.07662421||0.0276203||0.09718188||0.02940585||192.29944986||375.98310982||841.64118144||308.8269079||877.36624||230.76187595||30.0963||4.9361||0.99686395||0.00682135||0.98969929||0.00881028||0.98910514||0.0087662||0.9903||0.0093||0.20971067||0.65073284||0.64724779||0.86037884||34.3227309||22.89825565||0.6427||0.9424||78.17938843||23.32060151||51.00432735||26.42419827||51.00432735||26.42419827||64.962||20.4086||0.0643232||0.04862236||0.01649316||0.02883931||0.01649316||0.02883931||0.0101||0.0107||1168.7728||235.84865553||470.88848896||1087.53881648||350.56407508||1110.34367041||294.85409612||33.8947||5.5369||0.99683091||0.006914||0.98898743||0.00892972||0.98898743||0.00892972||0.9902||0.0095||0.21066206||0.65760931||0.73205065||1.05881107||38.73102823||25.95202213||0.6446||0.9544||78.17803967||23.33030233||48.91868784||26.25719677||48.91868784||26.25719677||64.9992||20.4609||0.04828611||0.02441811||0.01069224||0.00936059||0.01069224||0.00936059||0.0095||0.0087||1484.48,34e013ddd81b4e9bdbda1e430b34208faeebc30bf7010928f062705c0ba8e227,33
EXCEL-ROW-0041,34,41,d9294aed28eb64d70c2b9610c16035a654ea9a6953eb4e85751d9572e7246bd9,2e14895f8d0f9e8167dc74976bacc6a16aebabd5c4ea71a3ecc113cb04d892b9,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,5a005caa537ab76ae2410d9a7d2114da4b04be7ec6b9cc37d5883b435731f605,1151.0||3420.0||-27.0||5.942659||3.280007||3.14970838||0.54538326||4.7751368||0.826832||37.206265||34.53517||3.01955177||0.2481411||4.577812||0.376196||39.705364||24.632509||5.51172548||34.60427833||114.59214824||277.27150811||452.98676654||160.06596609||10.3133||10.7376||3.2114327||0.97729087||0.06829333||0.97670021||0.06717781||0.98034699||0.06312806||0.981||0.0697||0.42780698||0.53265593||0.53121884||2.0542632||35.04693039||32.08287874||0.7065||2.3048||60.69113337||28.31964893||68.21068679||14.93255502||68.21068679||14.93255502||69.8119||19.8235||0.11300079||0.04598389||0.10245486||0.04099795||0.10245486||0.04099795||0.0615||0.0408||447.04||0.25765119||0.14760519||0.25048871||0.14557084||0.25030466||0.14554149||0.38840373||0.14577186||0.38390489||0.14278391||0.38827007||0.14578247||0.48569089||0.14158389||0.06766233||0.02866718||0.04639776||0.02996988||0.04681208||0.03082669||0.08672971||0.03047788||0.07399164||0.0267925||0.0868485||0.03160683||0.10375901||0.02875183||75.98462993||211.94593699||616.55062449||411.22515379||875.72286||129.72791769||24.07||9.687||0.99912154||0.01026534||0.99197802||0.03345795||0.99197041||0.03345653||0.992||0.0323||0.12578696||0.4918896||0.86011422||1.35519713||31.2696536||28.77075781||0.8924||1.3539||81.60552229||19.08187859||43.28240639||21.5856745||43.28240639||21.5856745||57.0156||16.9432||0.11187734||0.1350133||0.02618151||0.04036043||0.02618151||0.04036043||0.0156||0.0187||891.4128||84.21974249||252.12067249||776.65215187||519.3950691||1102.42696629||165.22635577||26.9333||10.998||0.99921064||0.00980372||0.99189675||0.03383781||0.99189675||0.03383781||0.992||0.0326||0.11241058||0.47171156||0.86237365||1.37802477||35.15541259||32.53353403||0.8956||1.3777||82.51477524||18.2107423||43.32440475||21.61452853||43.32440475||21.61452853||57.0161||16.9536||0.07929137||0.03919792||0.02123813||0.02677266||0.02123813||0.02677266||0.0158||0.0175||1118.4,c21dcd72c84323a9ddb74b0f51c1d7a508e1c6ef0e354c0c72b16ac42ee777f0,34
EXCEL-ROW-0042,35,42,c96b2e31e8d7a06b647a3f68a135ab9792bd361a49f1f73bf4094c1e0b0da5a8,c84769761911e102999b8c67873058fd50aa4f5db1be64f2b631467d571aea4a,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,822beeddb26e880162defdd0d197cf4652a8ff3031424d89a75a2b4089979205,1151.0||3420.0||-27.0||5.942659||3.280007||3.14970838||0.54538326||4.7751368||0.826832||15.587469||21.411841||3.01955177||0.2481411||4.577812||0.376196||10.589271||13.006172||6.81131117||83.13882253||358.59021024||587.11284377||463.57732834||527.82544651||28.1778||14.7197||5.30827656||0.95961802||0.04924845||0.95964783||0.10562547||0.95964783||0.10562544||0.9751||0.1217||0.67388399||0.7784908||0.84637279||3.09498214||32.31482304||42.18507098||0.6879||3.803||40.88794177||11.1641326||53.6508442||23.99489419||53.6508442||23.99489419||81.7524||17.3344||0.13918203||0.01958507||0.1000778||0.06128359||0.1000778||0.06128359||0.0329||0.0531||1324.8||0.25030466||0.14554149||0.25048871||0.14557084||0.25765119||0.14760519||0.38390489||0.14278391||0.38840373||0.14577186||0.38827007||0.14578247||0.48569089||0.14158389||0.04681208||0.03082669||0.04639776||0.02996988||0.06766233||0.02866718||0.07399164||0.0267925||0.08672971||0.03047788||0.0868485||0.03160683||0.10375901||0.02875183||18.14868716||138.02439839||823.78099648||502.17896936||871.70413||423.76173594||31.7559||7.5117||0.99974371||0.01205449||0.98802231||0.08155233||0.98802231||0.08155233||0.9894||0.0717||0.01317621||0.20712318||0.61579729||1.27822618||28.40568823||37.62083101||0.7298||1.1431||89.23267108||6.27800405||54.13848084||24.15516286||54.13848084||24.15516286||60.4991||13.8062||0.19252475||0.05911948||0.05541389||0.08334914||0.05541389||0.08334914||0.0155||0.0407||179.3376||20.25256138||164.67135137||1046.74704619||639.4913859||1107.06416979||540.98486222||35.8283||8.4627||0.99977488||0.01132714||0.98801527||0.08179032||0.98801528||0.08179032||0.9894||0.0718||0.01161091||0.19677614||0.61813566||1.298648||31.85760475||42.44635461||0.7325||1.1607||89.32751131||5.88270814||54.19838358||24.17996993||54.19838358||24.17996993||60.496||13.8104||0.17401366||0.02005695||0.05009785||0.07535872||0.05009785||0.07535872||0.0144||0.0389||224.8,775da2798e4837205c23ba6e6c8a521982e5c63d1175d4936f9b5b98de1204e6,35
EXCEL-ROW-0043,36,43,f4d83dc21bbb3429268a9733911fdb3e724a28fc43b29703407c61f6fd0b5c52,fa6fe14612e276fae4488c524c3f7e0c5f45a3942fe8f098781244e21b4cab72,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,5a005caa537ab76ae2410d9a7d2114da4b04be7ec6b9cc37d5883b435731f605,641.0||2380.0||463.0||7.425897||4.38405||4.13677916||0.49834197||6.3682472||0.7671584||26.197064||18.320629||4.01721114||0.33719885||6.1841816||0.5190912||25.292436||16.270118||4.70112342||33.52687706||126.1494619||275.26926235||380.73230662||172.42669207||10.151||11.8077||3.1860634||0.96604058||0.00633641||0.96499029||0.03625168||0.96464461||0.03625536||0.9671||0.0356||0.55146809||0.28146111||0.75159437||2.29292748||60.57639845||23.03743666||0.7031||2.1495||43.06293277||6.5873296||46.33086188||11.69041308||46.33086188||11.69041308||64.3744||11.2911||0.10239184||0.02725728||0.08246088||0.03459059||0.08246088||0.03459059||0.0666||0.0423||848.8||0.25419489||0.14589018||0.24848697||0.14359038||0.25413194||0.14620155||0.38431252||0.14341144||0.38434748||0.14352325||0.38816536||0.14554922||0.4841186||0.1408903||0.05919896||0.02819917||0.04484472||0.02458246||0.0567133||0.02850191||0.07695264||0.03151742||0.07481334||0.03235843||0.08601299||0.03049973||0.09901844||0.03375149||64.80565364||229.07000933||715.44258513||422.41705636||930.366165||141.36542659||28.3249||8.8331||0.86199883||0.30308042||0.80940471||0.30591795||0.98830634||0.0127545||0.9887||0.0137||0.45510669||0.5012603||0.50826057||0.43314191||55.27920432||20.84934373||0.5172||0.2506||56.65790398||22.96247917||52.4610476||16.26097851||52.4610476||16.26097851||63.5387||7.853||0.16428708||0.3099237||0.12852938||0.29373662||0.12852938||0.29373662||0.0131||0.0185||546.4208||73.53779515||276.42575497||971.88149937||524.13940258||1184.77558851||180.01222585||31.8933||10.1298||0.87474848||0.28733013||0.93354885||0.20494286||0.98847716||0.0125156||0.9889||0.0134||0.47080842||0.4902268||0.53957931||0.36298213||62.02793994||23.43736216||0.5158||0.251||55.62996412||22.91916754||47.1563734||13.79909106||47.1563734||13.79909106||63.603||7.8821||0.17321603||0.34891736||0.07704985||0.24800954||0.07704985||0.24800954||0.0119||0.0174||699.2,fd0ab301574727947eedc46a5599f8fa78dca578622414c5bbfaad6b2d40fb84,36
EXCEL-ROW-0044,37,44,3aff22ddab20c5d072fcad488689762184f78e6c541f7f80753b057b0a1a92d3,3603913f44d4e31d29c80132ba3c624fc245bb3898f6b6bc393b1d1d95204ada,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,822beeddb26e880162defdd0d197cf4652a8ff3031424d89a75a2b4089979205,641.0||2380.0||463.0||7.425897||4.38405||4.13677916||0.49834197||6.3682472||0.7671584||44.825138||15.352172||4.01721114||0.33719885||6.1841816||0.5190912||44.618704||5.331726||2.87885553||2.84051128||4.72349019||3.62583157||379.42309513||125.33678292||2.2063||0.9803||1.48536191||0.9719254||0.01333974||0.97258463||0.00762039||0.97016954||0.00686988||0.9707||0.0097||0.41216305||0.20201425||0.38771283||0.09871505||58.65152154||19.48192417||0.4401||0.149||53.15256669||16.94409209||54.1976364||7.25207145||54.1976364||7.25207145||66.5965||7.4715||0.11647789||0.04102102||0.10334628||0.02326334||0.10334628||0.02326334||0.0941||0.0314||101.792||0.25413194||0.14620155||0.24848697||0.14359038||0.25419489||0.14589018||0.38434748||0.14352325||0.38431252||0.14341144||0.38816536||0.14554922||0.4841186||0.1408903||0.0567133||0.02850191||0.04484472||0.02458246||0.05919896||0.02819917||0.07481334||0.03235843||0.07695264||0.03151742||0.08601299||0.03049973||0.09901844||0.03375149||100.20259397||291.25928194||820.90355402||329.27092595||935.015455||111.40636795||30.7013||2.0212||0.44785467||0.37083261||0.86488438||0.27510557||0.98979287||0.00488361||0.9903||0.009||0.51583864||0.67398868||0.42548922||0.25733696||52.57795885||17.43897316||0.4302||0.091||56.70950595||26.21276872||52.53123411||12.99008148||52.53123411||12.99008148||66.8654||4.3674||0.69380242||0.54698161||0.105465||0.28273084||0.105465||0.28273084||0.0084||0.0158||1176.7504||103.72817889||337.01250268||1064.7623563||396.60059972||1183.74442347||141.06779539||34.5459||2.277||0.45203732||0.36330759||0.9235018||0.20927392||0.98978208||0.00488498||0.9903||0.009||0.52974896||0.66109305||0.45261449||0.23985968||59.19576291||19.64262859||0.4275||0.0912||55.7728856||26.14329292||50.0150212||10.8320679||50.0150212||10.8320679||66.9971||4.4073||0.73886902||0.54379281||0.0933999||0.2824272||0.0933999||0.2824272||0.0079||0.0155||1489.088,ecfeeb6e75211a0998afcd11ed678cf4c1a6ddbc275a3a31be895b6048452e69,37
EXCEL-ROW-0045,38,45,315473f87d537d7566509ab877e273862bc4a7dca3df86e57f6463e3ae59578a,2b877a307529bcd25fcbfb9df37fcb7d48e47410080630467eb5c3b7d65cbae2,65e00f60fd84999d2c3302c0e9c54f6389ea802dec92a29e1139e280a3387e18,5a005caa537ab76ae2410d9a7d2114da4b04be7ec6b9cc37d5883b435731f605,6510.0||11650.0||-7874.0||3.579109||0.686409||1.36772231||0.24755984||1.7930544||0.3245456||33.728257||26.251113||1.35928464||0.13408856||1.7819928||0.1757872||35.787754||13.225311||5.08690925||28.25692936||92.91053372||224.61115132||457.44079101||165.73197384||8.9061||10.0019||2.98430897||0.96467916||0.07128204||0.96598071||0.02292126||0.96861402||0.01568987||0.9687||0.0184||0.41439609||0.33371951||0.48501234||0.21952823||68.82787097||20.34684446||0.5561||0.2496||55.70663487||20.03126336||50.54417679||13.69918428||50.54417679||13.69918428||61.9599||10.2607||0.12009153||0.05965786||0.09545199||0.04106026||0.09545199||0.04106026||0.0756||0.0395||338.768||0.24975566||0.14317446||0.24884093||0.14314814||0.24984891||0.14337148||0.38124137||0.1412269||0.38131628||0.14138937||0.38206986||0.14099395||0.4789035||0.13755476||0.04980193||0.02500648||0.04891239||0.02515955||0.04916299||0.02561586||0.07440028||0.02440449||0.07407208||0.02473709||0.0746113||0.02473625||0.09285602||0.02412288||41.85550037||174.07123999||500.91209195||441.69889416||854.898595||135.98272017||26.0768||9.6335||0.93395632||0.13924094||0.93378929||0.10324084||0.98493564||0.01109745||0.9864||0.0135||0.62517071||0.37042479||0.45621214||0.22287678||61.7639997||19.06662695||0.5231||0.2232||43.56027735||15.91446014||51.64732812||11.64001508||51.64732812||11.64001508||63.2375||8.6513||0.18008787||0.2786324||0.20341463||0.26289469||0.20341463||0.26289469||0.0198||0.0276||964.024||51.98498569||219.77245577||902.44676237||504.02928868||1096.87670811||173.04680463||29.4566||11.0625||0.9656586||0.02635496||0.98472365||0.01167472||0.98530385||0.01057229||0.9867||0.0128||0.68216649||0.34430016||0.53400282||0.19636588||69.14354676||21.14957025||0.5198||0.2231||40.00981437||12.39203366||45.4132373||9.19562177||45.4132373||9.19562177||63.3846||8.6378||0.0680558||0.01975214||0.02076759||0.02577149||0.02076759||0.02577149||0.0175||0.0234||1228.144,7a360f3ed304e233b0cc650257ee29cbc068dbddd396e02f52e999b792d00fed,38
